id,year,domain,value
4,2017,3 Monitering,59.81894306
4,2018,3 Monitering,64.74361617
4,2019,3 Monitering,64.74361617
4,2020,3 Monitering,66.48991369
4,2021,3 Monitering,94.61496912
4,2022,3 Monitering,88.04962774
5,2017,3 Monitering,2.242751563
5,2018,3 Monitering,5.116543491
5,2019,3 Monitering,6.021212774
5,2020,3 Monitering,5.116543491
5,2021,3 Monitering,9.983742604
5,2022,3 Monitering,9.23615875
6,2017,3 Monitering,43.80702016
6,2018,3 Monitering,46.59257329
6,2019,3 Monitering,56.65510882
6,2020,3 Monitering,49.76384257
6,2021,3 Monitering,61.27564531
6,2022,3 Monitering,81.02916798
7,2017,3 Monitering,2.875387426
7,2018,3 Monitering,2.785553133
7,2019,3 Monitering,2.785553133
7,2020,3 Monitering,2.785553133
7,2021,3 Monitering,0
7,2022,3 Monitering,3.803297328
8,2017,3 Monitering,8.60930395
8,2018,3 Monitering,21.20168599
8,2019,3 Monitering,38.52918144
8,2020,3 Monitering,23.02302445
8,2021,3 Monitering,44.8649801
8,2022,3 Monitering,44.8649801
9,2017,3 Monitering,10.45249317
9,2018,3 Monitering,10.45249317
9,2019,3 Monitering,10.87425042
9,2020,3 Monitering,10.87425042
9,2021,3 Monitering,18.35008896
9,2022,3 Monitering,28.41262449
10,2017,3 Monitering,18.72123085
10,2018,3 Monitering,18.72123085
10,2019,3 Monitering,24.11634171
10,2020,3 Monitering,38.02888373
10,2021,3 Monitering,48.9912524
10,2022,3 Monitering,45.52826022
11,2017,3 Monitering,46.88174187
11,2018,3 Monitering,56.4383081
11,2019,3 Monitering,58.34866314
11,2020,3 Monitering,60.68077541
11,2021,3 Monitering,56.97270264
11,2022,3 Monitering,70.8450183
12,2017,3 Monitering,41.58468897
12,2018,3 Monitering,47.93915174
12,2019,3 Monitering,51.40569505
12,2020,3 Monitering,58.7649901
12,2021,3 Monitering,54.16526532
12,2022,3 Monitering,59.75713386
13,2017,3 Monitering,44.37197184
13,2018,3 Monitering,44.37197184
13,2019,3 Monitering,36.70923733
13,2020,3 Monitering,41.11622257
13,2021,3 Monitering,26.47153809
13,2022,3 Monitering,33.62696915
14,2017,3 Monitering,9.44072881
14,2018,3 Monitering,9.44072881
14,2019,3 Monitering,18.38188856
14,2020,3 Monitering,18.38188856
14,2021,3 Monitering,19.2935071
14,2022,3 Monitering,50.53943123
15,2017,3 Monitering,28.06335162
15,2018,3 Monitering,27.00005764
15,2019,3 Monitering,27.00005764
15,2020,3 Monitering,38.12079164
15,2021,3 Monitering,28.59010802
15,2022,3 Monitering,39.11867182
16,2017,3 Monitering,14.13551506
16,2018,3 Monitering,22.54596765
16,2019,3 Monitering,34.16904895
16,2020,3 Monitering,39.28559244
16,2021,3 Monitering,44.42487612
16,2022,3 Monitering,39.28559244
17,2017,3 Monitering,43.24935359
17,2018,3 Monitering,45.49210515
17,2019,3 Monitering,52.9679437
17,2020,3 Monitering,60.84155683
17,2021,3 Monitering,53.81145818
17,2022,3 Monitering,59.83962021
18,2017,3 Monitering,7.39277727
18,2018,3 Monitering,7.39277727
18,2019,3 Monitering,6.832089379
18,2020,3 Monitering,20.68077998
18,2021,3 Monitering,10.90605001
18,2022,3 Monitering,22.52415233
19,2017,3 Monitering,23.77744645
19,2018,3 Monitering,20.78711103
19,2019,3 Monitering,44.72400699
19,2020,3 Monitering,31.456056
19,2021,3 Monitering,44.57930642
19,2022,3 Monitering,50.81225128
20,2017,3 Monitering,5.955083557
20,2018,3 Monitering,16.77604121
20,2019,3 Monitering,26.54348606
20,2020,3 Monitering,38.61953463
20,2021,3 Monitering,30.39997787
20,2022,3 Monitering,35.51652136
21,2017,3 Monitering,63.13972393
21,2018,3 Monitering,64.26109971
21,2019,3 Monitering,64.26109971
21,2020,3 Monitering,55.43175482
21,2021,3 Monitering,74.23220963
21,2022,3 Monitering,76.66185715
22,2017,3 Monitering,4.816295034
22,2018,3 Monitering,4.816295034
22,2019,3 Monitering,4.816295034
22,2020,3 Monitering,4.394537792
22,2021,3 Monitering,4.394537792
22,2022,3 Monitering,0.843514483
23,2017,3 Monitering,6.318931211
23,2018,3 Monitering,21.2706083
23,2019,3 Monitering,21.2706083
23,2020,3 Monitering,23.82480813
23,2021,3 Monitering,16.34896958
23,2022,3 Monitering,28.13956794
24,2017,3 Monitering,31.85723194
24,2018,3 Monitering,40.68273763
24,2019,3 Monitering,40.47185901
24,2020,3 Monitering,47.94769756
24,2021,3 Monitering,29.97637038
24,2022,3 Monitering,26.80206864
25,2017,3 Monitering,0
25,2018,3 Monitering,0
25,2019,3 Monitering,0
25,2020,3 Monitering,0
25,2021,3 Monitering,13.98948266
25,2022,3 Monitering,0
26,2017,3 Monitering,27.12140333
26,2018,3 Monitering,33.87453011
26,2019,3 Monitering,40.26949884
26,2020,3 Monitering,41.26651875
26,2021,3 Monitering,43.00472228
26,2022,3 Monitering,43.00472228
27,2017,3 Monitering,17.82610344
27,2018,3 Monitering,17.82610344
27,2019,3 Monitering,28.44932687
27,2020,3 Monitering,15.84564181
27,2021,3 Monitering,31.1066222
27,2022,3 Monitering,38.3499056
28,2017,3 Monitering,60.71373036
28,2018,3 Monitering,64.0778577
28,2019,3 Monitering,59.90867251
28,2020,3 Monitering,65.68432857
28,2021,3 Monitering,79.0291772
28,2022,3 Monitering,88.6797656
29,2017,3 Monitering,16.29782659
29,2018,3 Monitering,16.29782659
29,2019,3 Monitering,16.93046246
29,2020,3 Monitering,16.60974898
29,2021,3 Monitering,15.97711312
29,2022,3 Monitering,12.40121772
30,2017,3 Monitering,48.05307435
30,2018,3 Monitering,49.40274149
30,2019,3 Monitering,53.20603882
30,2020,3 Monitering,57.15851466
30,2021,3 Monitering,62.35685469
30,2022,3 Monitering,64.58187359
31,2017,3 Monitering,10.56050909
31,2018,3 Monitering,19.71841131
31,2019,3 Monitering,26.39550057
31,2020,3 Monitering,30.98057916
31,2021,3 Monitering,46.0245801
31,2022,3 Monitering,38.83473933
32,2017,3 Monitering,34.98827231
32,2018,3 Monitering,33.42772654
32,2019,3 Monitering,46.6113536
32,2020,3 Monitering,52.85166612
32,2021,3 Monitering,66.852273
32,2022,3 Monitering,69.63385713
33,2017,3 Monitering,0
33,2018,3 Monitering,0.210878621
33,2019,3 Monitering,7.686717165
33,2020,3 Monitering,14.36380642
33,2021,3 Monitering,25.26985644
33,2022,3 Monitering,28.13583598
34,2017,3 Monitering,0.632635863
34,2018,3 Monitering,4.370555135
34,2019,3 Monitering,4.370555135
34,2020,3 Monitering,4.370555135
34,2021,3 Monitering,4.370555135
34,2022,3 Monitering,7.475838545
35,2017,3 Monitering,26.18177486
35,2018,3 Monitering,32.16244569
35,2019,3 Monitering,39.88558384
35,2020,3 Monitering,40.59356423
35,2021,3 Monitering,47.29527969
35,2022,3 Monitering,50.49403565
36,2017,3 Monitering,45.11780622
36,2018,3 Monitering,45.11780622
36,2019,3 Monitering,45.11780622
36,2020,3 Monitering,46.28063969
36,2021,3 Monitering,51.06887164
36,2022,3 Monitering,47.21600438
37,2017,3 Monitering,22.21573846
37,2018,3 Monitering,22.21573846
37,2019,3 Monitering,22.21573846
37,2020,3 Monitering,27.33228195
37,2021,3 Monitering,39.92466399
37,2022,3 Monitering,39.92466399
38,2017,3 Monitering,15.79750226
38,2018,3 Monitering,15.79750226
38,2019,3 Monitering,15.79750226
38,2020,3 Monitering,15.79750226
38,2021,3 Monitering,15.58662364
38,2022,3 Monitering,15.79750226
39,2017,3 Monitering,13.78073137
39,2018,3 Monitering,13.99160999
39,2019,3 Monitering,25.17552131
39,2020,3 Monitering,12.99175212
39,2021,3 Monitering,10.68575439
39,2022,3 Monitering,17.5426333
40,2017,3 Monitering,21.96761224
40,2018,3 Monitering,21.96761224
40,2019,3 Monitering,35.09073741
40,2020,3 Monitering,65.23824878
40,2021,3 Monitering,63.89848336
40,2022,3 Monitering,71.73163763
41,2017,3 Monitering,17.89137891
41,2018,3 Monitering,17.89137891
41,2019,3 Monitering,17.89137891
41,2020,3 Monitering,30.20830201
41,2021,3 Monitering,9.24726293
41,2022,3 Monitering,0.843514483
42,2017,3 Monitering,23.54087083
42,2018,3 Monitering,23.54087083
42,2019,3 Monitering,38.49254792
42,2020,3 Monitering,42.13382137
42,2021,3 Monitering,20.06822058
42,2022,3 Monitering,31.74602047
43,2017,3 Monitering,18.38188856
43,2018,3 Monitering,27.93845479
43,2019,3 Monitering,22.54831835
43,2020,3 Monitering,29.9694383
43,2021,3 Monitering,16.63870606
43,2022,3 Monitering,42.02244682
44,2017,3 Monitering,4.566515065
44,2018,3 Monitering,9.165022212
44,2019,3 Monitering,10.07551937
44,2020,3 Monitering,4.242467311
44,2021,3 Monitering,14.17424673
44,2022,3 Monitering,25.74811569
45,2017,3 Monitering,0.180933857
45,2018,3 Monitering,0.180933857
45,2019,3 Monitering,0.180933857
45,2020,3 Monitering,51.95849915
45,2021,3 Monitering,20.06822058
45,2022,3 Monitering,31.37720296
46,2017,3 Monitering,22.32624387
46,2018,3 Monitering,31.36262818
46,2019,3 Monitering,32.92317394
46,2020,3 Monitering,32.92317394
46,2021,3 Monitering,27.98482461
46,2022,3 Monitering,31.22743404
47,2017,3 Monitering,0
47,2018,3 Monitering,0
47,2019,3 Monitering,17.53837408
47,2020,3 Monitering,22.8152743
47,2021,3 Monitering,27.77146106
47,2022,3 Monitering,27.77146106
48,2017,3 Monitering,27.86786579
48,2018,3 Monitering,27.86786579
48,2019,3 Monitering,41.72807589
48,2020,3 Monitering,23.45135616
48,2021,3 Monitering,25.91662236
48,2022,3 Monitering,34.59837478
49,2017,3 Monitering,21.20149829
49,2018,3 Monitering,25.87389738
49,2019,3 Monitering,35.76099416
49,2020,3 Monitering,42.37706083
49,2021,3 Monitering,49.91069028
49,2022,3 Monitering,55.6544481
50,2017,3 Monitering,22.00326434
50,2018,3 Monitering,27.30172938
50,2019,3 Monitering,35.08598179
50,2020,3 Monitering,24.03282659
50,2021,3 Monitering,33.69464877
50,2022,3 Monitering,21.75524955
51,2017,3 Monitering,33.98095509
51,2018,3 Monitering,34.42012507
51,2019,3 Monitering,41.89596362
51,2020,3 Monitering,43.00808315
51,2021,3 Monitering,43.44650654
51,2022,3 Monitering,42.48436612
52,2017,3 Monitering,58.42220661
52,2018,3 Monitering,63.5387501
52,2019,3 Monitering,64.08155167
52,2020,3 Monitering,63.5387501
52,2021,3 Monitering,43.27155283
52,2022,3 Monitering,38.23851533
53,2017,3 Monitering,0
53,2018,3 Monitering,0
53,2019,3 Monitering,0
53,2020,3 Monitering,0
53,2021,3 Monitering,4.609152928
53,2022,3 Monitering,0
54,2017,3 Monitering,23.97295935
54,2018,3 Monitering,24.39471659
54,2019,3 Monitering,33.22022228
54,2020,3 Monitering,35.15829192
54,2021,3 Monitering,48.3675017
54,2022,3 Monitering,52.4152021
55,2017,3 Monitering,30.13075611
55,2018,3 Monitering,30.13075611
55,2019,3 Monitering,26.17831338
55,2020,3 Monitering,40.2531701
55,2021,3 Monitering,39.90472143
55,2022,3 Monitering,44.33275056
56,2017,3 Monitering,56.78687491
56,2018,3 Monitering,59.77721033
56,2019,3 Monitering,57.53445876
56,2020,3 Monitering,56.57510686
56,2021,3 Monitering,59.37854631
56,2022,3 Monitering,66.03237661
57,2017,3 Monitering,10.67705258
57,2018,3 Monitering,11.79842837
57,2019,3 Monitering,28.28577913
57,2020,3 Monitering,45.8371188
57,2021,3 Monitering,63.13317226
57,2022,3 Monitering,53.63700966
58,2017,3 Monitering,35.43375541
58,2018,3 Monitering,41.4798043
58,2019,3 Monitering,41.4798043
58,2020,3 Monitering,43.04035007
58,2021,3 Monitering,48.14268094
58,2022,3 Monitering,51.99268743
59,2017,3 Monitering,10.06253553
59,2018,3 Monitering,10.06253553
59,2019,3 Monitering,13.05287095
59,2020,3 Monitering,13.05287095
59,2021,3 Monitering,13.05287095
59,2022,3 Monitering,13.05287095
60,2017,3 Monitering,50.76802248
60,2018,3 Monitering,50.76802248
60,2019,3 Monitering,58.24386102
60,2020,3 Monitering,59.34292764
60,2021,3 Monitering,59.34292764
60,2022,3 Monitering,25.59550881
61,2017,3 Monitering,3.62297128
61,2018,3 Monitering,3.201214039
61,2019,3 Monitering,3.62297128
61,2020,3 Monitering,3.62297128
61,2021,3 Monitering,11.09880982
61,2022,3 Monitering,11.09880982
62,2017,3 Monitering,34.85907772
62,2018,3 Monitering,37.10182929
62,2019,3 Monitering,47.82027727
62,2020,3 Monitering,57.20558142
62,2021,3 Monitering,68.98547567
62,2022,3 Monitering,42.36079887
63,2017,3 Monitering,34.11438861
63,2018,3 Monitering,35.67493437
63,2019,3 Monitering,35.67493437
63,2020,3 Monitering,35.96894314
63,2021,3 Monitering,41.61152326
63,2022,3 Monitering,66.48601862
64,2017,3 Monitering,42.30989935
64,2018,3 Monitering,47.42644284
64,2019,3 Monitering,53.09869981
64,2020,3 Monitering,61.40313415
64,2021,3 Monitering,57.53712705
64,2022,3 Monitering,58.67444271
65,2017,3 Monitering,10.27341415
65,2018,3 Monitering,10.27341415
65,2019,3 Monitering,10.27341415
65,2020,3 Monitering,10.06253553
65,2021,3 Monitering,0
65,2022,3 Monitering,37.31239341
66,2017,3 Monitering,28.32885715
66,2018,3 Monitering,28.32885715
66,2019,3 Monitering,26.3383796
66,2020,3 Monitering,31.01895323
66,2021,3 Monitering,35.97915789
66,2022,3 Monitering,42.33992922
67,2017,3 Monitering,14.23821444
67,2018,3 Monitering,12.36836537
67,2019,3 Monitering,22.43090091
67,2020,3 Monitering,30.86118858
67,2021,3 Monitering,19.93532801
67,2022,3 Monitering,31.87428709
68,2017,3 Monitering,9.669020172
68,2018,3 Monitering,17.14485872
68,2019,3 Monitering,25.64684848
68,2020,3 Monitering,25.64684848
68,2021,3 Monitering,19.34621488
68,2022,3 Monitering,25.8577271
69,2017,3 Monitering,2.193181627
69,2018,3 Monitering,9.669020172
69,2019,3 Monitering,9.669020172
69,2020,3 Monitering,9.669020172
69,2021,3 Monitering,22.84340903
69,2022,3 Monitering,8.108474407
70,2017,3 Monitering,10.25742267
70,2018,3 Monitering,15.58484478
70,2019,3 Monitering,15.58484478
70,2020,3 Monitering,15.37396616
70,2021,3 Monitering,37.73237179
70,2022,3 Monitering,46.42450623
71,2017,3 Monitering,35.45196134
71,2018,3 Monitering,37.6362421
71,2019,3 Monitering,49.22876626
71,2020,3 Monitering,37.50843133
71,2021,3 Monitering,58.66876617
71,2022,3 Monitering,64.93547284
72,2017,3 Monitering,15.79519157
72,2018,3 Monitering,15.58431295
72,2019,3 Monitering,17.14485872
72,2020,3 Monitering,17.14485872
72,2021,3 Monitering,16.72310147
72,2022,3 Monitering,20.09966258
73,2017,3 Monitering,69.74913356
73,2018,3 Monitering,70.87050934
73,2019,3 Monitering,74.51178279
73,2020,3 Monitering,71.11800081
73,2021,3 Monitering,78.33350252
73,2022,3 Monitering,77.3713621
74,2017,3 Monitering,31.22727349
74,2018,3 Monitering,31.22727349
74,2019,3 Monitering,43.02090624
74,2020,3 Monitering,27.21535602
74,2021,3 Monitering,41.41042382
74,2022,3 Monitering,33.93458527
75,2017,3 Monitering,24.20053552
75,2018,3 Monitering,31.67637406
75,2019,3 Monitering,31.88725268
75,2020,3 Monitering,31.88725268
75,2021,3 Monitering,18.06996617
75,2022,3 Monitering,20.15331295
76,2017,3 Monitering,0.632635863
76,2018,3 Monitering,0.843514483
76,2019,3 Monitering,0.843514483
76,2020,3 Monitering,2.509499558
76,2021,3 Monitering,3.311283242
76,2022,3 Monitering,3.210239474
77,2017,3 Monitering,45.36243753
77,2018,3 Monitering,38.04862287
77,2019,3 Monitering,34.25762514
77,2020,3 Monitering,41.73346369
77,2021,3 Monitering,43.89840343
77,2022,3 Monitering,43.68752481
78,2017,3 Monitering,8.003035097
78,2018,3 Monitering,7.792156476
78,2019,3 Monitering,7.792156476
78,2020,3 Monitering,7.837706258
78,2021,3 Monitering,7.837706258
78,2022,3 Monitering,23.17953751
79,2017,3 Monitering,2.875387426
79,2018,3 Monitering,2.875387426
79,2019,3 Monitering,2.875387426
79,2020,3 Monitering,2.875387426
79,2021,3 Monitering,2.875387426
79,2022,3 Monitering,10.69517139
80,2017,3 Monitering,3.709494031
80,2018,3 Monitering,3.709494031
80,2019,3 Monitering,8.826037521
80,2020,3 Monitering,8.826037521
80,2021,3 Monitering,33.04051316
80,2022,3 Monitering,20.69926094
81,2017,3 Monitering,15.36233015
81,2018,3 Monitering,25.86911545
81,2019,3 Monitering,25.1380549
81,2020,3 Monitering,25.26076306
81,2021,3 Monitering,21.54558398
81,2022,3 Monitering,51.36934748
82,2017,3 Monitering,30.7141842
82,2018,3 Monitering,30.92506282
82,2019,3 Monitering,27.16316089
82,2020,3 Monitering,17.10062536
82,2021,3 Monitering,25.58129619
82,2022,3 Monitering,38.76492325
83,2017,3 Monitering,70.19254504
83,2018,3 Monitering,75.86977642
83,2019,3 Monitering,80.39411838
83,2020,3 Monitering,81.03961724
83,2021,3 Monitering,79.87189393
83,2022,3 Monitering,90.56831235
84,2017,3 Monitering,53.79280754
84,2018,3 Monitering,51.55005597
84,2019,3 Monitering,51.55005597
84,2020,3 Monitering,62.51660587
84,2021,3 Monitering,53.82001491
84,2022,3 Monitering,58.93655841
85,2017,3 Monitering,77.51931873
85,2018,3 Monitering,79.2013824
85,2019,3 Monitering,83.169432
85,2020,3 Monitering,79.90435943
85,2021,3 Monitering,72.0008663
85,2022,3 Monitering,72.0008663
86,2017,3 Monitering,37.70209426
86,2018,3 Monitering,42.81863775
86,2019,3 Monitering,54.25118737
86,2020,3 Monitering,66.14789697
86,2021,3 Monitering,59.2094784
86,2022,3 Monitering,62.39536268
87,2017,3 Monitering,17.24559409
87,2018,3 Monitering,17.24559409
87,2019,3 Monitering,17.24559409
87,2020,3 Monitering,17.24559409
87,2021,3 Monitering,17.24559409
87,2022,3 Monitering,17.24559409
88,2017,3 Monitering,26.30094354
88,2018,3 Monitering,33.77678209
88,2019,3 Monitering,33.77678209
88,2020,3 Monitering,33.77678209
88,2021,3 Monitering,31.62324641
88,2022,3 Monitering,27.70514406
89,2017,3 Monitering,8.319353028
89,2018,3 Monitering,7.475838545
89,2019,3 Monitering,7.475838545
89,2020,3 Monitering,7.475838545
89,2021,3 Monitering,7.475838545
89,2022,3 Monitering,2.465266197
90,2017,3 Monitering,40.3905092
90,2018,3 Monitering,40.3905092
90,2019,3 Monitering,41.05308982
90,2020,3 Monitering,33.82493532
90,2021,3 Monitering,30.40913756
90,2022,3 Monitering,46.83208938
91,2017,3 Monitering,4.898875921
91,2018,3 Monitering,4.266240059
91,2019,3 Monitering,4.898875921
91,2020,3 Monitering,14.78556366
91,2021,3 Monitering,16.55698805
91,2022,3 Monitering,23.54270549
92,2017,3 Monitering,0
92,2018,3 Monitering,0
92,2019,3 Monitering,10.15776009
92,2020,3 Monitering,54.87251999
92,2021,3 Monitering,22.65491757
92,2022,3 Monitering,35.0710631
93,2017,3 Monitering,63.03189137
93,2018,3 Monitering,57.79880439
93,2019,3 Monitering,66.58291468
93,2020,3 Monitering,67.0716546
93,2021,3 Monitering,60.84794794
93,2022,3 Monitering,61.40863584
94,2017,3 Monitering,60.85061167
94,2018,3 Monitering,64.42561764
94,2019,3 Monitering,61.88885731
94,2020,3 Monitering,62.06134817
94,2021,3 Monitering,65.6665713
94,2022,3 Monitering,71.34380268
95,2017,3 Monitering,8.508376323
95,2018,3 Monitering,8.508376323
95,2019,3 Monitering,26.11710287
95,2020,3 Monitering,34.29368133
95,2021,3 Monitering,45.23641825
95,2022,3 Monitering,43.94369326
96,2017,3 Monitering,17.01929381
96,2018,3 Monitering,28.76886743
96,2019,3 Monitering,21.99264743
96,2020,3 Monitering,23.34231457
96,2021,3 Monitering,23.65192835
96,2022,3 Monitering,27.88799542
97,2017,3 Monitering,57.25428677
97,2018,3 Monitering,56.69359888
97,2019,3 Monitering,69.40630347
97,2020,3 Monitering,70.56995487
97,2021,3 Monitering,73.04034946
97,2022,3 Monitering,73.04034946
98,2017,3 Monitering,33.43038571
98,2018,3 Monitering,31.18763414
98,2019,3 Monitering,37.35431151
98,2020,3 Monitering,40.10433711
98,2021,3 Monitering,63.46382304
98,2022,3 Monitering,63.46382304
99,2017,3 Monitering,12.39665405
99,2018,3 Monitering,24.98903609
99,2019,3 Monitering,24.98903609
99,2020,3 Monitering,24.98903609
99,2021,3 Monitering,41.9139167
99,2022,3 Monitering,48.59100596
100,2017,3 Monitering,38.1683599
100,2018,3 Monitering,45.64419844
100,2019,3 Monitering,37.42077604
100,2020,3 Monitering,10.79151733
100,2021,3 Monitering,10.03682716
100,2022,3 Monitering,49.74434706
101,2017,3 Monitering,17.29124871
101,2018,3 Monitering,23.52916798
101,2019,3 Monitering,31.56569442
101,2020,3 Monitering,21.33189681
101,2021,3 Monitering,18.98298834
101,2022,3 Monitering,45.92962107
102,2017,3 Monitering,10.06253553
102,2018,3 Monitering,15.17907902
102,2019,3 Monitering,35.2472996
102,2020,3 Monitering,35.2472996
102,2021,3 Monitering,43.31082546
102,2022,3 Monitering,39.47697555
103,2017,3 Monitering,6.701179069
103,2018,3 Monitering,6.701179069
103,2019,3 Monitering,19.2935611
103,2020,3 Monitering,29.89049118
103,2021,3 Monitering,35.00703467
103,2022,3 Monitering,33.28613217
104,2017,3 Monitering,4.910451366
104,2018,3 Monitering,4.428804596
104,2019,3 Monitering,4.428804596
104,2020,3 Monitering,14.82673717
104,2021,3 Monitering,13.24674301
104,2022,3 Monitering,19.52528934
105,2017,3 Monitering,0.843514483
105,2018,3 Monitering,1.476150346
105,2019,3 Monitering,1.476150346
105,2020,3 Monitering,0
105,2021,3 Monitering,12.30528709
105,2022,3 Monitering,1.560545765
106,2017,3 Monitering,89.27531233
106,2018,3 Monitering,93.20012757
106,2019,3 Monitering,93.20012757
106,2020,3 Monitering,68.72046591
106,2021,3 Monitering,82.88203765
106,2022,3 Monitering,86.72370906
107,2017,3 Monitering,42.42787779
107,2018,3 Monitering,42.42787779
107,2019,3 Monitering,49.90371634
107,2020,3 Monitering,47.07663357
107,2021,3 Monitering,53.22998775
107,2022,3 Monitering,43.02532601
108,2017,3 Monitering,8.410452592
108,2018,3 Monitering,8.410452592
108,2019,3 Monitering,8.410452592
108,2020,3 Monitering,8.199573971
108,2021,3 Monitering,0.723735427
108,2022,3 Monitering,0.723735427
109,2017,3 Monitering,62.48948327
109,2018,3 Monitering,66.04050658
109,2019,3 Monitering,65.35830078
109,2020,3 Monitering,65.35830078
109,2021,3 Monitering,66.85005615
109,2022,3 Monitering,79.91785035
110,2017,3 Monitering,7.686717165
110,2018,3 Monitering,8.500286885
110,2019,3 Monitering,7.656772401
110,2020,3 Monitering,12.61512223
110,2021,3 Monitering,14.57788516
110,2022,3 Monitering,47.92939538
111,2017,3 Monitering,0.843514483
111,2018,3 Monitering,0.843514483
111,2019,3 Monitering,5.960057974
111,2020,3 Monitering,20.91173506
111,2021,3 Monitering,20.91173506
111,2022,3 Monitering,20.91173506
112,2017,3 Monitering,25.27416493
112,2018,3 Monitering,32.75000347
112,2019,3 Monitering,30.92900915
112,2020,3 Monitering,42.23979267
112,2021,3 Monitering,41.19571916
112,2022,3 Monitering,41.82835502
113,2017,3 Monitering,0.632635863
113,2018,3 Monitering,0.632635863
113,2019,3 Monitering,0.843514483
113,2020,3 Monitering,0.843514483
113,2021,3 Monitering,1.687028967
113,2022,3 Monitering,3.247574731
114,2017,3 Monitering,28.29696131
114,2018,3 Monitering,28.29696131
114,2019,3 Monitering,28.29696131
114,2020,3 Monitering,28.29696131
114,2021,3 Monitering,33.39929218
114,2022,3 Monitering,33.39929218
115,2017,3 Monitering,3.673904294
115,2018,3 Monitering,3.673904294
115,2019,3 Monitering,3.673904294
115,2020,3 Monitering,3.673904294
115,2021,3 Monitering,3.673904294
115,2022,3 Monitering,12.51718465
116,2017,3 Monitering,9.560306695
116,2018,3 Monitering,9.560306695
116,2019,3 Monitering,9.560306695
116,2020,3 Monitering,9.560306695
116,2021,3 Monitering,40.56986752
116,2022,3 Monitering,22.29883285
117,2017,3 Monitering,0.632635863
117,2018,3 Monitering,13.2250179
117,2019,3 Monitering,13.2250179
117,2020,3 Monitering,28.1838013
117,2021,3 Monitering,46.51435019
117,2022,3 Monitering,39.03851164
118,2017,3 Monitering,25.59857268
118,2018,3 Monitering,25.59857268
118,2019,3 Monitering,39.4453973
118,2020,3 Monitering,39.74843661
118,2021,3 Monitering,53.05926207
118,2022,3 Monitering,46.18443618
119,2017,3 Monitering,29.04359142
119,2018,3 Monitering,29.04359142
119,2019,3 Monitering,29.04359142
119,2020,3 Monitering,29.37183071
119,2021,3 Monitering,36.71691314
119,2022,3 Monitering,41.83345663
120,2017,3 Monitering,45.49317794
120,2018,3 Monitering,47.687249
120,2019,3 Monitering,52.73088345
120,2020,3 Monitering,54.87983171
120,2021,3 Monitering,50.60776378
120,2022,3 Monitering,55.51342865
121,2017,3 Monitering,18.8403327
121,2018,3 Monitering,29.90164015
121,2019,3 Monitering,47.01825699
121,2020,3 Monitering,54.26176591
121,2021,3 Monitering,24.89988814
121,2022,3 Monitering,29.38539127
122,2017,3 Monitering,16.04622313
122,2018,3 Monitering,16.04622313
122,2019,3 Monitering,16.04622313
122,2020,3 Monitering,20.87737193
122,2021,3 Monitering,20.66649331
122,2022,3 Monitering,14.1937868
123,2017,3 Monitering,42.22728736
123,2018,3 Monitering,41.59465149
123,2019,3 Monitering,41.59465149
123,2020,3 Monitering,41.59465149
123,2021,3 Monitering,41.80553011
123,2022,3 Monitering,22.09138259
124,2017,3 Monitering,3.41209266
124,2018,3 Monitering,0.421757242
124,2019,3 Monitering,0.421757242
124,2020,3 Monitering,0.210878621
124,2021,3 Monitering,0.210878621
124,2022,3 Monitering,13.26374957
125,2017,3 Monitering,48.15750339
125,2018,3 Monitering,53.27404688
125,2019,3 Monitering,49.16233568
125,2020,3 Monitering,49.16233568
125,2021,3 Monitering,50.15295535
125,2022,3 Monitering,54.3300446
126,2017,3 Monitering,41.98567736
126,2018,3 Monitering,34.08808158
126,2019,3 Monitering,45.71116287
126,2020,3 Monitering,47.69346588
126,2021,3 Monitering,52.17737351
126,2022,3 Monitering,37.67730016
127,2017,3 Monitering,8.917364401
127,2018,3 Monitering,9.128243022
127,2019,3 Monitering,8.284728539
127,2020,3 Monitering,8.284728539
127,2021,3 Monitering,8.284728539
127,2022,3 Monitering,8.284728539
128,2017,3 Monitering,28.77434938
128,2018,3 Monitering,28.14171351
128,2019,3 Monitering,36.43983929
128,2020,3 Monitering,39.13273024
128,2021,3 Monitering,41.40030926
128,2022,3 Monitering,20.87000426
129,2017,3 Monitering,0
129,2018,3 Monitering,0
129,2019,3 Monitering,0
129,2020,3 Monitering,5.116543491
129,2021,3 Monitering,5.116543491
129,2022,3 Monitering,5.116543491
130,2017,3 Monitering,23.10811681
130,2018,3 Monitering,23.10811681
130,2019,3 Monitering,23.10811681
130,2020,3 Monitering,25.88757361
130,2021,3 Monitering,7.917135859
130,2022,3 Monitering,7.848915279
131,2017,3 Monitering,22.67018471
131,2018,3 Monitering,27.7867282
131,2019,3 Monitering,27.7867282
131,2020,3 Monitering,39.4098095
131,2021,3 Monitering,49.76387366
131,2022,3 Monitering,69.84789121
132,2017,3 Monitering,25.21246956
132,2018,3 Monitering,34.76903579
132,2019,3 Monitering,34.76903579
132,2020,3 Monitering,49.50397041
132,2021,3 Monitering,44.27088343
132,2022,3 Monitering,51.13646415
133,2017,3 Monitering,0.843514483
133,2018,3 Monitering,5.297477347
133,2019,3 Monitering,12.77331589
133,2020,3 Monitering,20.06822058
133,2021,3 Monitering,20.06822058
133,2022,3 Monitering,12.59238204
134,2017,3 Monitering,22.64070495
134,2018,3 Monitering,24.56982257
