id,year,subdomain,value
71,2021,2.7 Research and innovation,100
71,2022,2.7 Research and innovation,100
72,2017,2.7 Research and innovation,57.94066318
72,2018,2.7 Research and innovation,57.94066318
72,2019,2.7 Research and innovation,57.94066318
72,2020,2.7 Research and innovation,57.94066318
72,2021,2.7 Research and innovation,57.94066318
72,2022,2.7 Research and innovation,0
73,2017,2.7 Research and innovation,100
73,2018,2.7 Research and innovation,100
73,2019,2.7 Research and innovation,100
73,2020,2.7 Research and innovation,100
73,2021,2.7 Research and innovation,100
73,2022,2.7 Research and innovation,100
74,2017,2.7 Research and innovation,0
74,2018,2.7 Research and innovation,0
74,2019,2.7 Research and innovation,0
74,2020,2.7 Research and innovation,0
74,2021,2.7 Research and innovation,42.05933682
74,2022,2.7 Research and innovation,42.05933682
75,2017,2.7 Research and innovation,0
75,2018,2.7 Research and innovation,0
75,2019,2.7 Research and innovation,0
75,2020,2.7 Research and innovation,0
75,2021,2.7 Research and innovation,0
75,2022,2.7 Research and innovation,0
76,2017,2.7 Research and innovation,0
76,2018,2.7 Research and innovation,0
76,2019,2.7 Research and innovation,0
76,2020,2.7 Research and innovation,0
76,2021,2.7 Research and innovation,0
76,2022,2.7 Research and innovation,0
77,2017,2.7 Research and innovation,100
77,2018,2.7 Research and innovation,100
77,2019,2.7 Research and innovation,100
77,2020,2.7 Research and innovation,100
77,2021,2.7 Research and innovation,100
77,2022,2.7 Research and innovation,100
78,2017,2.7 Research and innovation,57.94066318
78,2018,2.7 Research and innovation,0
78,2019,2.7 Research and innovation,0
78,2020,2.7 Research and innovation,0
78,2021,2.7 Research and innovation,0
78,2022,2.7 Research and innovation,0
79,2017,2.7 Research and innovation,0
79,2018,2.7 Research and innovation,0
79,2019,2.7 Research and innovation,0
79,2020,2.7 Research and innovation,0
79,2021,2.7 Research and innovation,0
79,2022,2.7 Research and innovation,0
80,2017,2.7 Research and innovation,0
80,2018,2.7 Research and innovation,0
80,2019,2.7 Research and innovation,0
80,2020,2.7 Research and innovation,0
80,2021,2.7 Research and innovation,0
80,2022,2.7 Research and innovation,42.05933682
81,2017,2.7 Research and innovation,57.94066318
81,2018,2.7 Research and innovation,100
81,2019,2.7 Research and innovation,100
81,2020,2.7 Research and innovation,100
81,2021,2.7 Research and innovation,100
81,2022,2.7 Research and innovation,100
82,2017,2.7 Research and innovation,21.02966841
82,2018,2.7 Research and innovation,21.02966841
82,2019,2.7 Research and innovation,21.02966841
82,2020,2.7 Research and innovation,21.02966841
82,2021,2.7 Research and innovation,21.02966841
82,2022,2.7 Research and innovation,21.02966841
83,2017,2.7 Research and innovation,0
83,2018,2.7 Research and innovation,0
83,2019,2.7 Research and innovation,57.94066318
83,2020,2.7 Research and innovation,57.94066318
83,2021,2.7 Research and innovation,57.94066318
83,2022,2.7 Research and innovation,57.94066318
84,2017,2.7 Research and innovation,0
84,2018,2.7 Research and innovation,57.94066318
84,2019,2.7 Research and innovation,0
84,2020,2.7 Research and innovation,0
84,2021,2.7 Research and innovation,0
84,2022,2.7 Research and innovation,0
85,2017,2.7 Research and innovation,100
85,2018,2.7 Research and innovation,100
85,2019,2.7 Research and innovation,100
85,2020,2.7 Research and innovation,100
85,2021,2.7 Research and innovation,100
85,2022,2.7 Research and innovation,100
86,2017,2.7 Research and innovation,100
86,2018,2.7 Research and innovation,100
86,2019,2.7 Research and innovation,100
86,2020,2.7 Research and innovation,100
86,2021,2.7 Research and innovation,100
86,2022,2.7 Research and innovation,100
87,2017,2.7 Research and innovation,0
87,2018,2.7 Research and innovation,0
87,2019,2.7 Research and innovation,0
87,2020,2.7 Research and innovation,0
87,2021,2.7 Research and innovation,0
87,2022,2.7 Research and innovation,0
88,2017,2.7 Research and innovation,0
88,2018,2.7 Research and innovation,0
88,2019,2.7 Research and innovation,0
88,2020,2.7 Research and innovation,0
88,2021,2.7 Research and innovation,0
88,2022,2.7 Research and innovation,0
89,2017,2.7 Research and innovation,0
89,2018,2.7 Research and innovation,0
89,2019,2.7 Research and innovation,0
89,2020,2.7 Research and innovation,0
89,2021,2.7 Research and innovation,0
89,2022,2.7 Research and innovation,0
90,2017,2.7 Research and innovation,0
90,2018,2.7 Research and innovation,0
90,2019,2.7 Research and innovation,0
90,2020,2.7 Research and innovation,0
90,2021,2.7 Research and innovation,0
90,2022,2.7 Research and innovation,0
91,2017,2.7 Research and innovation,0
91,2018,2.7 Research and innovation,0
91,2019,2.7 Research and innovation,0
91,2020,2.7 Research and innovation,42.05933682
91,2021,2.7 Research and innovation,42.05933682
91,2022,2.7 Research and innovation,42.05933682
92,2017,2.7 Research and innovation,57.94066318
92,2018,2.7 Research and innovation,57.94066318
92,2019,2.7 Research and innovation,100
92,2020,2.7 Research and innovation,100
92,2021,2.7 Research and innovation,100
92,2022,2.7 Research and innovation,100
93,2017,2.7 Research and innovation,100
93,2018,2.7 Research and innovation,100
93,2019,2.7 Research and innovation,100
93,2020,2.7 Research and innovation,100
93,2021,2.7 Research and innovation,100
93,2022,2.7 Research and innovation,100
94,2017,2.7 Research and innovation,100
94,2018,2.7 Research and innovation,100
94,2019,2.7 Research and innovation,100
94,2020,2.7 Research and innovation,100
94,2021,2.7 Research and innovation,100
94,2022,2.7 Research and innovation,100
95,2017,2.7 Research and innovation,57.94066318
95,2018,2.7 Research and innovation,57.94066318
95,2019,2.7 Research and innovation,57.94066318
95,2020,2.7 Research and innovation,57.94066318
95,2021,2.7 Research and innovation,57.94066318
95,2022,2.7 Research and innovation,57.94066318
96,2017,2.7 Research and innovation,0
96,2018,2.7 Research and innovation,0
96,2019,2.7 Research and innovation,0
96,2020,2.7 Research and innovation,0
96,2021,2.7 Research and innovation,0
96,2022,2.7 Research and innovation,0
97,2017,2.7 Research and innovation,100
97,2018,2.7 Research and innovation,100
97,2019,2.7 Research and innovation,100
97,2020,2.7 Research and innovation,100
97,2021,2.7 Research and innovation,100
97,2022,2.7 Research and innovation,100
98,2017,2.7 Research and innovation,0
98,2018,2.7 Research and innovation,0
98,2019,2.7 Research and innovation,42.05933682
98,2020,2.7 Research and innovation,42.05933682
98,2021,2.7 Research and innovation,42.05933682
98,2022,2.7 Research and innovation,42.05933682
99,2017,2.7 Research and innovation,57.94066318
99,2018,2.7 Research and innovation,57.94066318
99,2019,2.7 Research and innovation,57.94066318
99,2020,2.7 Research and innovation,57.94066318
99,2021,2.7 Research and innovation,57.94066318
99,2022,2.7 Research and innovation,57.94066318
100,2017,2.7 Research and innovation,0
100,2018,2.7 Research and innovation,21.02966841
100,2019,2.7 Research and innovation,21.02966841
100,2020,2.7 Research and innovation,21.02966841
100,2021,2.7 Research and innovation,21.02966841
100,2022,2.7 Research and innovation,21.02966841
101,2017,2.7 Research and innovation,42.05933682
101,2018,2.7 Research and innovation,42.05933682
101,2019,2.7 Research and innovation,42.05933682
101,2020,2.7 Research and innovation,42.05933682
101,2021,2.7 Research and innovation,42.05933682
101,2022,2.7 Research and innovation,42.05933682
102,2017,2.7 Research and innovation,57.94066318
102,2018,2.7 Research and innovation,57.94066318
102,2019,2.7 Research and innovation,100
102,2020,2.7 Research and innovation,100
102,2021,2.7 Research and innovation,100
102,2022,2.7 Research and innovation,100
103,2017,2.7 Research and innovation,0
103,2018,2.7 Research and innovation,0
103,2019,2.7 Research and innovation,21.02966841
103,2020,2.7 Research and innovation,21.02966841
103,2021,2.7 Research and innovation,21.02966841
103,2022,2.7 Research and innovation,21.02966841
104,2017,2.7 Research and innovation,0
104,2018,2.7 Research and innovation,0
104,2019,2.7 Research and innovation,0
104,2020,2.7 Research and innovation,100
104,2021,2.7 Research and innovation,100
104,2022,2.7 Research and innovation,42.05933682
105,2017,2.7 Research and innovation,0
105,2018,2.7 Research and innovation,0
105,2019,2.7 Research and innovation,0
105,2020,2.7 Research and innovation,0
105,2021,2.7 Research and innovation,0
105,2022,2.7 Research and innovation,0
106,2017,2.7 Research and innovation,100
106,2018,2.7 Research and innovation,100
106,2019,2.7 Research and innovation,100
106,2020,2.7 Research and innovation,100
106,2021,2.7 Research and innovation,100
106,2022,2.7 Research and innovation,100
107,2017,2.7 Research and innovation,57.94066318
107,2018,2.7 Research and innovation,57.94066318
107,2019,2.7 Research and innovation,100
107,2020,2.7 Research and innovation,100
107,2021,2.7 Research and innovation,100
107,2022,2.7 Research and innovation,100
108,2017,2.7 Research and innovation,0
108,2018,2.7 Research and innovation,0
108,2019,2.7 Research and innovation,0
108,2020,2.7 Research and innovation,0
108,2021,2.7 Research and innovation,0
108,2022,2.7 Research and innovation,0
109,2017,2.7 Research and innovation,100
109,2018,2.7 Research and innovation,100
109,2019,2.7 Research and innovation,100
109,2020,2.7 Research and innovation,100
109,2021,2.7 Research and innovation,100
109,2022,2.7 Research and innovation,100
110,2017,2.7 Research and innovation,0
110,2018,2.7 Research and innovation,0
110,2019,2.7 Research and innovation,0
110,2020,2.7 Research and innovation,0
110,2021,2.7 Research and innovation,0
110,2022,2.7 Research and innovation,0
111,2017,2.7 Research and innovation,0
111,2018,2.7 Research and innovation,57.94066318
111,2019,2.7 Research and innovation,57.94066318
111,2020,2.7 Research and innovation,42.05933682
111,2021,2.7 Research and innovation,42.05933682
111,2022,2.7 Research and innovation,42.05933682
112,2017,2.7 Research and innovation,100
112,2018,2.7 Research and innovation,100
112,2019,2.7 Research and innovation,100
112,2020,2.7 Research and innovation,100
112,2021,2.7 Research and innovation,100
112,2022,2.7 Research and innovation,100
113,2017,2.7 Research and innovation,0
113,2018,2.7 Research and innovation,0
113,2019,2.7 Research and innovation,0
113,2020,2.7 Research and innovation,0
113,2021,2.7 Research and innovation,0
113,2022,2.7 Research and innovation,0
114,2017,2.7 Research and innovation,57.94066318
114,2018,2.7 Research and innovation,57.94066318
114,2019,2.7 Research and innovation,57.94066318
114,2020,2.7 Research and innovation,57.94066318
114,2021,2.7 Research and innovation,57.94066318
114,2022,2.7 Research and innovation,57.94066318
115,2017,2.7 Research and innovation,0
115,2018,2.7 Research and innovation,0
115,2019,2.7 Research and innovation,0
115,2020,2.7 Research and innovation,0
115,2021,2.7 Research and innovation,0
115,2022,2.7 Research and innovation,0
116,2017,2.7 Research and innovation,0
116,2018,2.7 Research and innovation,0
116,2019,2.7 Research and innovation,0
116,2020,2.7 Research and innovation,0
116,2021,2.7 Research and innovation,42.05933682
116,2022,2.7 Research and innovation,42.05933682
117,2017,2.7 Research and innovation,0
117,2018,2.7 Research and innovation,42.05933682
117,2019,2.7 Research and innovation,100
117,2020,2.7 Research and innovation,100
117,2021,2.7 Research and innovation,100
117,2022,2.7 Research and innovation,42.05933682
118,2017,2.7 Research and innovation,100
118,2018,2.7 Research and innovation,100
118,2019,2.7 Research and innovation,100
118,2020,2.7 Research and innovation,100
118,2021,2.7 Research and innovation,100
118,2022,2.7 Research and innovation,100
119,2017,2.7 Research and innovation,57.94066318
119,2018,2.7 Research and innovation,57.94066318
119,2019,2.7 Research and innovation,57.94066318
119,2020,2.7 Research and innovation,57.94066318
119,2021,2.7 Research and innovation,57.94066318
119,2022,2.7 Research and innovation,57.94066318
120,2017,2.7 Research and innovation,78.97033159
120,2018,2.7 Research and innovation,78.97033159
120,2019,2.7 Research and innovation,78.97033159
120,2020,2.7 Research and innovation,78.97033159
120,2021,2.7 Research and innovation,78.97033159
120,2022,2.7 Research and innovation,78.97033159
121,2017,2.7 Research and innovation,42.05933682
121,2018,2.7 Research and innovation,42.05933682
121,2019,2.7 Research and innovation,42.05933682
121,2020,2.7 Research and innovation,42.05933682
121,2021,2.7 Research and innovation,42.05933682
121,2022,2.7 Research and innovation,42.05933682
122,2017,2.7 Research and innovation,0
122,2018,2.7 Research and innovation,0
122,2019,2.7 Research and innovation,0
122,2020,2.7 Research and innovation,0
122,2021,2.7 Research and innovation,0
122,2022,2.7 Research and innovation,0
123,2017,2.7 Research and innovation,0
123,2018,2.7 Research and innovation,0
123,2019,2.7 Research and innovation,0
123,2020,2.7 Research and innovation,0
123,2021,2.7 Research and innovation,0
123,2022,2.7 Research and innovation,21.02966841
124,2017,2.7 Research and innovation,0
124,2018,2.7 Research and innovation,0
124,2019,2.7 Research and innovation,0
124,2020,2.7 Research and innovation,0
124,2021,2.7 Research and innovation,0
124,2022,2.7 Research and innovation,0
125,2017,2.7 Research and innovation,100
125,2018,2.7 Research and innovation,100
125,2019,2.7 Research and innovation,100
125,2020,2.7 Research and innovation,100
125,2021,2.7 Research and innovation,100
125,2022,2.7 Research and innovation,100
126,2017,2.7 Research and innovation,42.05933682
126,2018,2.7 Research and innovation,100
126,2019,2.7 Research and innovation,100
126,2020,2.7 Research and innovation,42.05933682
126,2021,2.7 Research and innovation,100
126,2022,2.7 Research and innovation,100
127,2017,2.7 Research and innovation,57.94066318
127,2018,2.7 Research and innovation,57.94066318
127,2019,2.7 Research and innovation,57.94066318
127,2020,2.7 Research and innovation,57.94066318
127,2021,2.7 Research and innovation,57.94066318
127,2022,2.7 Research and innovation,57.94066318
128,2017,2.7 Research and innovation,42.05933682
128,2018,2.7 Research and innovation,42.05933682
128,2019,2.7 Research and innovation,100
128,2020,2.7 Research and innovation,100
128,2021,2.7 Research and innovation,100
128,2022,2.7 Research and innovation,100
129,2017,2.7 Research and innovation,0
129,2018,2.7 Research and innovation,0
129,2019,2.7 Research and innovation,0
129,2020,2.7 Research and innovation,0
129,2021,2.7 Research and innovation,0
129,2022,2.7 Research and innovation,0
130,2017,2.7 Research and innovation,0
130,2018,2.7 Research and innovation,0
130,2019,2.7 Research and innovation,0
130,2020,2.7 Research and innovation,0
130,2021,2.7 Research and innovation,0
130,2022,2.7 Research and innovation,0
131,2017,2.7 Research and innovation,42.05933682
131,2018,2.7 Research and innovation,42.05933682
131,2019,2.7 Research and innovation,42.05933682
131,2020,2.7 Research and innovation,42.05933682
131,2021,2.7 Research and innovation,42.05933682
131,2022,2.7 Research and innovation,42.05933682
132,2017,2.7 Research and innovation,21.02966841
132,2018,2.7 Research and innovation,21.02966841
132,2019,2.7 Research and innovation,21.02966841
132,2020,2.7 Research and innovation,21.02966841
132,2021,2.7 Research and innovation,21.02966841
132,2022,2.7 Research and innovation,21.02966841
133,2017,2.7 Research and innovation,0
133,2018,2.7 Research and innovation,0
133,2019,2.7 Research and innovation,0
133,2020,2.7 Research and innovation,0
133,2021,2.7 Research and innovation,0
133,2022,2.7 Research and innovation,0
134,2017,2.7 Research and innovation,0
134,2018,2.7 Research and innovation,0
134,2019,2.7 Research and innovation,0
134,2020,2.7 Research and innovation,21.02966841
134,2021,2.7 Research and innovation,21.02966841
134,2022,2.7 Research and innovation,21.02966841
135,2017,2.7 Research and innovation,0
135,2018,2.7 Research and innovation,0
135,2019,2.7 Research and innovation,0
135,2020,2.7 Research and innovation,0
135,2021,2.7 Research and innovation,0
135,2022,2.7 Research and innovation,0
136,2017,2.7 Research and innovation,42.05933682
136,2018,2.7 Research and innovation,42.05933682
136,2019,2.7 Research and innovation,42.05933682
136,2020,2.7 Research and innovation,42.05933682
136,2021,2.7 Research and innovation,42.05933682
136,2022,2.7 Research and innovation,42.05933682
137,2017,2.7 Research and innovation,42.05933682
137,2018,2.7 Research and innovation,100
137,2019,2.7 Research and innovation,100
137,2020,2.7 Research and innovation,100
137,2021,2.7 Research and innovation,100
137,2022,2.7 Research and innovation,100
138,2017,2.7 Research and innovation,42.05933682
138,2018,2.7 Research and innovation,42.05933682
138,2019,2.7 Research and innovation,42.05933682
138,2020,2.7 Research and innovation,42.05933682
138,2021,2.7 Research and innovation,42.05933682
138,2022,2.7 Research and innovation,42.05933682
139,2017,2.7 Research and innovation,57.94066318
139,2018,2.7 Research and innovation,100
139,2019,2.7 Research and innovation,100
139,2020,2.7 Research and innovation,100
139,2021,2.7 Research and innovation,100
139,2022,2.7 Research and innovation,100
140,2017,2.7 Research and innovation,0
140,2018,2.7 Research and innovation,0
140,2019,2.7 Research and innovation,42.05933682
140,2020,2.7 Research and innovation,42.05933682
140,2021,2.7 Research and innovation,42.05933682
140,2022,2.7 Research and innovation,42.05933682
141,2017,2.7 Research and innovation,100
141,2018,2.7 Research and innovation,100
141,2019,2.7 Research and innovation,100
141,2020,2.7 Research and innovation,100
141,2021,2.7 Research and innovation,100
141,2022,2.7 Research and innovation,100
142,2017,2.7 Research and innovation,100
142,2018,2.7 Research and innovation,100
142,2019,2.7 Research and innovation,100
142,2020,2.7 Research and innovation,100
142,2021,2.7 Research and innovation,100
142,2022,2.7 Research and innovation,100
143,2017,2.7 Research and innovation,0
143,2018,2.7 Research and innovation,0
143,2019,2.7 Research and innovation,0
143,2020,2.7 Research and innovation,0
143,2021,2.7 Research and innovation,0
143,2022,2.7 Research and innovation,0
144,2017,2.7 Research and innovation,21.02966841
144,2018,2.7 Research and innovation,21.02966841
144,2019,2.7 Research and innovation,21.02966841
144,2020,2.7 Research and innovation,21.02966841
144,2021,2.7 Research and innovation,21.02966841
144,2022,2.7 Research and innovation,21.02966841
145,2017,2.7 Research and innovation,0
145,2018,2.7 Research and innovation,0
145,2019,2.7 Research and innovation,0
145,2020,2.7 Research and innovation,0
145,2021,2.7 Research and innovation,0
145,2022,2.7 Research and innovation,0
146,2017,2.7 Research and innovation,0
146,2018,2.7 Research and innovation,0
146,2019,2.7 Research and innovation,0
146,2020,2.7 Research and innovation,0
146,2021,2.7 Research and innovation,0
146,2022,2.7 Research and innovation,0
147,2017,2.7 Research and innovation,42.05933682
147,2018,2.7 Research and innovation,42.05933682
147,2019,2.7 Research and innovation,42.05933682
147,2020,2.7 Research and innovation,42.05933682
147,2021,2.7 Research and innovation,42.05933682
147,2022,2.7 Research and innovation,42.05933682
148,2017,2.7 Research and innovation,21.02966841
148,2018,2.7 Research and innovation,21.02966841
148,2019,2.7 Research and innovation,21.02966841
148,2020,2.7 Research and innovation,21.02966841
148,2021,2.7 Research and innovation,21.02966841
148,2022,2.7 Research and innovation,21.02966841
149,2017,2.7 Research and innovation,42.05933682
149,2018,2.7 Research and innovation,42.05933682
149,2019,2.7 Research and innovation,100
149,2020,2.7 Research and innovation,100
149,2021,2.7 Research and innovation,100
149,2022,2.7 Research and innovation,42.05933682
150,2017,2.7 Research and innovation,57.94066318
150,2018,2.7 Research and innovation,57.94066318
150,2019,2.7 Research and innovation,57.94066318
150,2020,2.7 Research and innovation,57.94066318
150,2021,2.7 Research and innovation,57.94066318
150,2022,2.7 Research and innovation,57.94066318
151,2017,2.7 Research and innovation,0
151,2018,2.7 Research and innovation,0
151,2019,2.7 Research and innovation,0
151,2020,2.7 Research and innovation,0
151,2021,2.7 Research and innovation,0
151,2022,2.7 Research and innovation,0
152,2017,2.7 Research and innovation,57.94066318
152,2018,2.7 Research and innovation,57.94066318
152,2019,2.7 Research and innovation,100
152,2020,2.7 Research and innovation,100
152,2021,2.7 Research and innovation,100
152,2022,2.7 Research and innovation,100
153,2017,2.7 Research and innovation,100
153,2018,2.7 Research and innovation,100
153,2019,2.7 Research and innovation,100
153,2020,2.7 Research and innovation,100
153,2021,2.7 Research and innovation,100
153,2022,2.7 Research and innovation,100
154,2017,2.7 Research and innovation,0
154,2018,2.7 Research and innovation,21.02966841
154,2019,2.7 Research and innovation,21.02966841
154,2020,2.7 Research and innovation,78.97033159
154,2021,2.7 Research and innovation,78.97033159
154,2022,2.7 Research and innovation,21.02966841
155,2017,2.7 Research and innovation,0
155,2018,2.7 Research and innovation,42.05933682
155,2019,2.7 Research and innovation,42.05933682
155,2020,2.7 Research and innovation,42.05933682
155,2021,2.7 Research and innovation,42.05933682
155,2022,2.7 Research and innovation,42.05933682
156,2017,2.7 Research and innovation,100
156,2018,2.7 Research and innovation,100
156,2019,2.7 Research and innovation,100
156,2020,2.7 Research and innovation,100
156,2021,2.7 Research and innovation,100
156,2022,2.7 Research and innovation,100
157,2017,2.7 Research and innovation,0
157,2018,2.7 Research and innovation,100
157,2019,2.7 Research and innovation,100
157,2020,2.7 Research and innovation,100
157,2021,2.7 Research and innovation,100
157,2022,2.7 Research and innovation,100
158,2017,2.7 Research and innovation,0
158,2018,2.7 Research and innovation,0
158,2019,2.7 Research and innovation,0
158,2020,2.7 Research and innovation,0
158,2021,2.7 Research and innovation,0
158,2022,2.7 Research and innovation,0
159,2017,2.7 Research and innovation,42.05933682
159,2018,2.7 Research and innovation,42.05933682
159,2019,2.7 Research and innovation,42.05933682
159,2020,2.7 Research and innovation,42.05933682
159,2021,2.7 Research and innovation,42.05933682
159,2022,2.7 Research and innovation,42.05933682
160,2017,2.7 Research and innovation,0
160,2018,2.7 Research and innovation,42.05933682
160,2019,2.7 Research and innovation,42.05933682
160,2020,2.7 Research and innovation,42.05933682
160,2021,2.7 Research and innovation,42.05933682
160,2022,2.7 Research and innovation,42.05933682
161,2017,2.7 Research and innovation,100
161,2018,2.7 Research and innovation,100
161,2019,2.7 Research and innovation,100
161,2020,2.7 Research and innovation,100
161,2021,2.7 Research and innovation,100
161,2022,2.7 Research and innovation,100
162,2017,2.7 Research and innovation,0
162,2018,2.7 Research and innovation,0
162,2019,2.7 Research and innovation,0
162,2020,2.7 Research and innovation,0
162,2021,2.7 Research and innovation,0
162,2022,2.7 Research and innovation,0
163,2017,2.7 Research and innovation,0
163,2018,2.7 Research and innovation,0
163,2019,2.7 Research and innovation,21.02966841
163,2020,2.7 Research and innovation,21.02966841
163,2021,2.7 Research and innovation,21.02966841
163,2022,2.7 Research and innovation,21.02966841
164,2017,2.7 Research and innovation,0
164,2018,2.7 Research and innovation,0
164,2019,2.7 Research and innovation,0
164,2020,2.7 Research and innovation,0
164,2021,2.7 Research and innovation,0
164,2022,2.7 Research and innovation,0
165,2017,2.7 Research and innovation,0
165,2018,2.7 Research and innovation,0
165,2019,2.7 Research and innovation,0
165,2020,2.7 Research and innovation,0
165,2021,2.7 Research and innovation,0
165,2022,2.7 Research and innovation,0
166,2017,2.7 Research and innovation,0
166,2018,2.7 Research and innovation,0
166,2019,2.7 Research and innovation,0
166,2020,2.7 Research and innovation,0
166,2021,2.7 Research and innovation,0
166,2022,2.7 Research and innovation,0
167,2017,2.7 Research and innovation,0
167,2018,2.7 Research and innovation,0
167,2019,2.7 Research and innovation,0
167,2020,2.7 Research and innovation,57.94066318
167,2021,2.7 Research and innovation,57.94066318
167,2022,2.7 Research and innovation,57.94066318
168,2017,2.7 Research and innovation,0
168,2018,2.7 Research and innovation,42.05933682
168,2019,2.7 Research and innovation,42.05933682
168,2020,2.7 Research and innovation,42.05933682
168,2021,2.7 Research and innovation,42.05933682
168,2022,2.7 Research and innovation,42.05933682
169,2017,2.7 Research and innovation,0
169,2018,2.7 Research and innovation,21.02966841
169,2019,2.7 Research and innovation,21.02966841
169,2020,2.7 Research and innovation,21.02966841
169,2021,2.7 Research and innovation,21.02966841
169,2022,2.7 Research and innovation,21.02966841
170,2017,2.7 Research and innovation,0
170,2018,2.7 Research and innovation,0
170,2019,2.7 Research and innovation,0
170,2020,2.7 Research and innovation,0
170,2021,2.7 Research and innovation,0
170,2022,2.7 Research and innovation,0
171,2017,2.7 Research and innovation,42.05933682
171,2018,2.7 Research and innovation,42.05933682
171,2019,2.7 Research and innovation,42.05933682
171,2020,2.7 Research and innovation,100
171,2021,2.7 Research and innovation,100
171,2022,2.7 Research and innovation,100
172,2017,2.7 Research and innovation,0
172,2018,2.7 Research and innovation,0
172,2019,2.7 Research and innovation,0
172,2020,2.7 Research and innovation,0
172,2021,2.7 Research and innovation,0
172,2022,2.7 Research and innovation,0
173,2017,2.7 Research and innovation,100
173,2018,2.7 Research and innovation,100
173,2019,2.7 Research and innovation,100
173,2020,2.7 Research and innovation,100
173,2021,2.7 Research and innovation,100
173,2022,2.7 Research and innovation,100
174,2017,2.7 Research and innovation,42.05933682
174,2018,2.7 Research and innovation,42.05933682
174,2019,2.7 Research and innovation,42.05933682
174,2020,2.7 Research and innovation,42.05933682
174,2021,2.7 Research and innovation,42.05933682
174,2022,2.7 Research and innovation,42.05933682
175,2017,2.7 Research and innovation,100
175,2018,2.7 Research and innovation,100
175,2019,2.7 Research and innovation,100
175,2020,2.7 Research and innovation,42.05933682
175,2021,2.7 Research and innovation,42.05933682
175,2022,2.7 Research and innovation,42.05933682
176,2017,2.7 Research and innovation,0
176,2018,2.7 Research and innovation,0
176,2019,2.7 Research and innovation,0
176,2020,2.7 Research and innovation,21.02966841
176,2021,2.7 Research and innovation,21.02966841
176,2022,2.7 Research and innovation,21.02966841
177,2017,2.7 Research and innovation,0
177,2018,2.7 Research and innovation,42.05933682
177,2019,2.7 Research and innovation,42.05933682
177,2020,2.7 Research and innovation,42.05933682
177,2021,2.7 Research and innovation,42.05933682
177,2022,2.7 Research and innovation,42.05933682
178,2017,2.7 Research and innovation,0
178,2018,2.7 Research and innovation,0
178,2019,2.7 Research and innovation,0
178,2020,2.7 Research and innovation,0
178,2021,2.7 Research and innovation,0
178,2022,2.7 Research and innovation,0
179,2017,2.7 Research and innovation,0
179,2018,2.7 Research and innovation,0
179,2019,2.7 Research and innovation,0
179,2020,2.7 Research and innovation,0
179,2021,2.7 Research and innovation,0
179,2022,2.7 Research and innovation,0
180,2017,2.7 Research and innovation,100
180,2018,2.7 Research and innovation,100
180,2019,2.7 Research and innovation,100
180,2020,2.7 Research and innovation,100
180,2021,2.7 Research and innovation,100
180,2022,2.7 Research and innovation,100
181,2017,2.7 Research and innovation,0
181,2018,2.7 Research and innovation,0
181,2019,2.7 Research and innovation,0
181,2020,2.7 Research and innovation,0
181,2021,2.7 Research and innovation,0
181,2022,2.7 Research and innovation,0
182,2017,2.7 Research and innovation,100
182,2018,2.7 Research and innovation,100
182,2019,2.7 Research and innovation,100
182,2020,2.7 Research and innovation,100
182,2021,2.7 Research and innovation,100
182,2022,2.7 Research and innovation,100
183,2017,2.7 Research and innovation,0
183,2018,2.7 Research and innovation,0
183,2019,2.7 Research and innovation,0
183,2020,2.7 Research and innovation,0
183,2021,2.7 Research and innovation,0
183,2022,2.7 Research and innovation,0
184,2017,2.7 Research and innovation,100
184,2018,2.7 Research and innovation,100
184,2019,2.7 Research and innovation,100
184,2020,2.7 Research and innovation,100
184,2021,2.7 Research and innovation,100
184,2022,2.7 Research and innovation,100
185,2017,2.7 Research and innovation,100
185,2018,2.7 Research and innovation,100
185,2019,2.7 Research and innovation,100
185,2020,2.7 Research and innovation,100
185,2021,2.7 Research and innovation,100
185,2022,2.7 Research and innovation,100
186,2017,2.7 Research and innovation,0
186,2018,2.7 Research and innovation,100
186,2019,2.7 Research and innovation,42.05933682
186,2020,2.7 Research and innovation,42.05933682
186,2021,2.7 Research and innovation,42.05933682
186,2022,2.7 Research and innovation,42.05933682
187,2017,2.7 Research and innovation,42.05933682
187,2018,2.7 Research and innovation,42.05933682
187,2019,2.7 Research and innovation,42.05933682
187,2020,2.7 Research and innovation,42.05933682
187,2021,2.7 Research and innovation,42.05933682
187,2022,2.7 Research and innovation,42.05933682
188,2017,2.7 Research and innovation,100
188,2018,2.7 Research and innovation,100
188,2019,2.7 Research and innovation,100
188,2020,2.7 Research and innovation,100
188,2021,2.7 Research and innovation,100
188,2022,2.7 Research and innovation,100
189,2017,2.7 Research and innovation,0
189,2018,2.7 Research and innovation,0
189,2019,2.7 Research and innovation,21.02966841
189,2020,2.7 Research and innovation,21.02966841
189,2021,2.7 Research and innovation,21.02966841
189,2022,2.7 Research and innovation,21.02966841
190,2017,2.7 Research and innovation,0
190,2018,2.7 Research and innovation,0
190,2019,2.7 Research and innovation,0
190,2020,2.7 Research and innovation,0
190,2021,2.7 Research and innovation,0
190,2022,2.7 Research and innovation,0
191,2017,2.7 Research and innovation,0
191,2018,2.7 Research and innovation,0
191,2019,2.7 Research and innovation,0
191,2020,2.7 Research and innovation,0
191,2021,2.7 Research and innovation,0
191,2022,2.7 Research and innovation,0
192,2017,2.7 Research and innovation,0
