id,year,subdomain,value,WHO_Region
8,2022,3.1 Reporting,100,Western Pacific Region
9,2017,3.1 Reporting,0,Western Pacific Region
9,2018,3.1 Reporting,0,Western Pacific Region
9,2019,3.1 Reporting,0,Western Pacific Region
9,2020,3.1 Reporting,0,Western Pacific Region
9,2021,3.1 Reporting,29.68397291,Western Pacific Region
9,2022,3.1 Reporting,29.68397291,Western Pacific Region
10,2017,3.1 Reporting,50,Eastern Mediterranean Region
10,2018,3.1 Reporting,50,Eastern Mediterranean Region
10,2019,3.1 Reporting,79.68397291,Eastern Mediterranean Region
10,2020,3.1 Reporting,100,Eastern Mediterranean Region
10,2021,3.1 Reporting,100,Eastern Mediterranean Region
10,2022,3.1 Reporting,100,Eastern Mediterranean Region
11,2017,3.1 Reporting,50,Eastern Mediterranean Region
11,2018,3.1 Reporting,79.68397291,Eastern Mediterranean Region
11,2019,3.1 Reporting,79.68397291,Eastern Mediterranean Region
11,2020,3.1 Reporting,79.68397291,Eastern Mediterranean Region
11,2021,3.1 Reporting,79.68397291,Eastern Mediterranean Region
11,2022,3.1 Reporting,79.68397291,Eastern Mediterranean Region
12,2017,3.1 Reporting,50,Eastern Mediterranean Region
12,2018,3.1 Reporting,79.68397291,Eastern Mediterranean Region
12,2019,3.1 Reporting,79.68397291,Eastern Mediterranean Region
12,2020,3.1 Reporting,100,Eastern Mediterranean Region
12,2021,3.1 Reporting,100,Eastern Mediterranean Region
12,2022,3.1 Reporting,100,Eastern Mediterranean Region
13,2017,3.1 Reporting,79.68397291,European Region
13,2018,3.1 Reporting,79.68397291,European Region
13,2019,3.1 Reporting,79.68397291,European Region
13,2020,3.1 Reporting,79.68397291,European Region
13,2021,3.1 Reporting,79.68397291,European Region
13,2022,3.1 Reporting,100,European Region
14,2017,3.1 Reporting,29.68397291,European Region
14,2018,3.1 Reporting,29.68397291,European Region
14,2019,3.1 Reporting,29.68397291,European Region
14,2020,3.1 Reporting,29.68397291,European Region
14,2021,3.1 Reporting,29.68397291,European Region
14,2022,3.1 Reporting,29.68397291,European Region
15,2017,3.1 Reporting,79.68397291,African Region
15,2018,3.1 Reporting,79.68397291,African Region
15,2019,3.1 Reporting,79.68397291,African Region
15,2020,3.1 Reporting,50,African Region
15,2021,3.1 Reporting,50,African Region
15,2022,3.1 Reporting,50,African Region
16,2017,3.1 Reporting,50,Eastern Mediterranean Region
16,2018,3.1 Reporting,79.68397291,Eastern Mediterranean Region
16,2019,3.1 Reporting,79.68397291,Eastern Mediterranean Region
16,2020,3.1 Reporting,100,Eastern Mediterranean Region
16,2021,3.1 Reporting,100,Eastern Mediterranean Region
16,2022,3.1 Reporting,100,Eastern Mediterranean Region
17,2017,3.1 Reporting,50,European Region
17,2018,3.1 Reporting,50,European Region
17,2019,3.1 Reporting,79.68397291,European Region
17,2020,3.1 Reporting,79.68397291,European Region
17,2021,3.1 Reporting,79.68397291,European Region
17,2022,3.1 Reporting,100,European Region
18,2017,3.1 Reporting,0,European Region
18,2018,3.1 Reporting,0,European Region
18,2019,3.1 Reporting,0,European Region
18,2020,3.1 Reporting,0,European Region
18,2021,3.1 Reporting,0,European Region
18,2022,3.1 Reporting,0,European Region
19,2017,3.1 Reporting,59.36794582,Region of the Americas
19,2018,3.1 Reporting,59.36794582,Region of the Americas
19,2019,3.1 Reporting,100,Region of the Americas
19,2020,3.1 Reporting,100,Region of the Americas
19,2021,3.1 Reporting,100,Region of the Americas
19,2022,3.1 Reporting,100,Region of the Americas
20,2017,3.1 Reporting,0,Eastern Mediterranean Region
20,2018,3.1 Reporting,50,Eastern Mediterranean Region
20,2019,3.1 Reporting,79.68397291,Eastern Mediterranean Region
20,2020,3.1 Reporting,79.68397291,Eastern Mediterranean Region
20,2021,3.1 Reporting,79.68397291,Eastern Mediterranean Region
20,2022,3.1 Reporting,100,Eastern Mediterranean Region
21,2017,3.1 Reporting,59.36794582,European Region
21,2018,3.1 Reporting,59.36794582,European Region
21,2019,3.1 Reporting,59.36794582,European Region
21,2020,3.1 Reporting,59.36794582,European Region
21,2021,3.1 Reporting,100,European Region
21,2022,3.1 Reporting,100,European Region
22,2017,3.1 Reporting,0,Region of the Americas
22,2018,3.1 Reporting,0,Region of the Americas
22,2019,3.1 Reporting,0,Region of the Americas
22,2020,3.1 Reporting,0,Region of the Americas
22,2021,3.1 Reporting,0,Region of the Americas
22,2022,3.1 Reporting,0,Region of the Americas
23,2017,3.1 Reporting,0,African Region
23,2018,3.1 Reporting,59.36794582,African Region
23,2019,3.1 Reporting,59.36794582,African Region
23,2020,3.1 Reporting,79.68397291,African Region
23,2021,3.1 Reporting,50,African Region
23,2022,3.1 Reporting,100,African Region
24,2017,3.1 Reporting,29.68397291,Region of the Americas
24,2018,3.1 Reporting,59.36794582,Region of the Americas
24,2019,3.1 Reporting,59.36794582,Region of the Americas
24,2020,3.1 Reporting,59.36794582,Region of the Americas
24,2021,3.1 Reporting,59.36794582,Region of the Americas
24,2022,3.1 Reporting,59.36794582,Region of the Americas
25,2017,3.1 Reporting,0,African Region
25,2018,3.1 Reporting,0,African Region
25,2019,3.1 Reporting,0,African Region
25,2020,3.1 Reporting,0,African Region
25,2021,3.1 Reporting,0,African Region
25,2022,3.1 Reporting,0,African Region
26,2017,3.1 Reporting,50,Eastern Mediterranean Region
26,2018,3.1 Reporting,50,Eastern Mediterranean Region
26,2019,3.1 Reporting,79.68397291,Eastern Mediterranean Region
26,2020,3.1 Reporting,79.68397291,Eastern Mediterranean Region
26,2021,3.1 Reporting,79.68397291,Eastern Mediterranean Region
26,2022,3.1 Reporting,79.68397291,Eastern Mediterranean Region
27,2017,3.1 Reporting,29.68397291,Western Pacific Region
27,2018,3.1 Reporting,29.68397291,Western Pacific Region
27,2019,3.1 Reporting,29.68397291,Western Pacific Region
27,2020,3.1 Reporting,29.68397291,Western Pacific Region
27,2021,3.1 Reporting,50,Western Pacific Region
27,2022,3.1 Reporting,50,Western Pacific Region
28,2017,3.1 Reporting,79.68397291,Region of the Americas
28,2018,3.1 Reporting,79.68397291,Region of the Americas
28,2019,3.1 Reporting,79.68397291,Region of the Americas
28,2020,3.1 Reporting,79.68397291,Region of the Americas
28,2021,3.1 Reporting,79.68397291,Region of the Americas
28,2022,3.1 Reporting,79.68397291,Region of the Americas
29,2017,3.1 Reporting,0,Western Pacific Region
29,2018,3.1 Reporting,0,Western Pacific Region
29,2019,3.1 Reporting,0,Western Pacific Region
29,2020,3.1 Reporting,0,Western Pacific Region
29,2021,3.1 Reporting,0,Western Pacific Region
29,2022,3.1 Reporting,0,Western Pacific Region
30,2017,3.1 Reporting,79.68397291,European Region
30,2018,3.1 Reporting,79.68397291,European Region
30,2019,3.1 Reporting,79.68397291,European Region
30,2020,3.1 Reporting,79.68397291,European Region
30,2021,3.1 Reporting,79.68397291,European Region
30,2022,3.1 Reporting,100,European Region
31,2017,3.1 Reporting,20.31602709,Eastern Mediterranean Region
31,2018,3.1 Reporting,50,Eastern Mediterranean Region
31,2019,3.1 Reporting,70.31602709,Eastern Mediterranean Region
31,2020,3.1 Reporting,70.31602709,Eastern Mediterranean Region
31,2021,3.1 Reporting,100,Eastern Mediterranean Region
31,2022,3.1 Reporting,100,Eastern Mediterranean Region
32,2017,3.1 Reporting,79.68397291,Region of the Americas
32,2018,3.1 Reporting,79.68397291,Region of the Americas
32,2019,3.1 Reporting,79.68397291,Region of the Americas
32,2020,3.1 Reporting,79.68397291,Region of the Americas
32,2021,3.1 Reporting,79.68397291,Region of the Americas
32,2022,3.1 Reporting,79.68397291,Region of the Americas
33,2017,3.1 Reporting,0,African Region
33,2018,3.1 Reporting,0,African Region
33,2019,3.1 Reporting,29.68397291,African Region
33,2020,3.1 Reporting,50,African Region
33,2021,3.1 Reporting,50,African Region
33,2022,3.1 Reporting,50,African Region
34,2017,3.1 Reporting,0,African Region
34,2018,3.1 Reporting,0,African Region
34,2019,3.1 Reporting,0,African Region
34,2020,3.1 Reporting,0,African Region
34,2021,3.1 Reporting,0,African Region
34,2022,3.1 Reporting,29.68397291,African Region
35,2017,3.1 Reporting,29.68397291,European Region
35,2018,3.1 Reporting,29.68397291,European Region
35,2019,3.1 Reporting,29.68397291,European Region
35,2020,3.1 Reporting,29.68397291,European Region
35,2021,3.1 Reporting,29.68397291,European Region
35,2022,3.1 Reporting,50,European Region
36,2017,3.1 Reporting,29.68397291,Region of the Americas
36,2018,3.1 Reporting,29.68397291,Region of the Americas
36,2019,3.1 Reporting,29.68397291,Region of the Americas
36,2020,3.1 Reporting,59.36794582,Region of the Americas
36,2021,3.1 Reporting,59.36794582,Region of the Americas
36,2022,3.1 Reporting,29.68397291,Region of the Americas
37,2017,3.1 Reporting,0,Eastern Mediterranean Region
37,2018,3.1 Reporting,0,Eastern Mediterranean Region
37,2019,3.1 Reporting,0,Eastern Mediterranean Region
37,2020,3.1 Reporting,20.31602709,Eastern Mediterranean Region
37,2021,3.1 Reporting,70.31602709,Eastern Mediterranean Region
37,2022,3.1 Reporting,100,Eastern Mediterranean Region
38,2017,3.1 Reporting,0,Region of the Americas
38,2018,3.1 Reporting,0,Region of the Americas
38,2019,3.1 Reporting,0,Region of the Americas
38,2020,3.1 Reporting,0,Region of the Americas
38,2021,3.1 Reporting,0,Region of the Americas
38,2022,3.1 Reporting,0,Region of the Americas
39,2017,3.1 Reporting,29.68397291,Western Pacific Region
39,2018,3.1 Reporting,29.68397291,Western Pacific Region
39,2019,3.1 Reporting,29.68397291,Western Pacific Region
39,2020,3.1 Reporting,29.68397291,Western Pacific Region
39,2021,3.1 Reporting,29.68397291,Western Pacific Region
39,2022,3.1 Reporting,29.68397291,Western Pacific Region
40,2017,3.1 Reporting,29.68397291,South-East Asia Region
40,2018,3.1 Reporting,29.68397291,South-East Asia Region
40,2019,3.1 Reporting,79.68397291,South-East Asia Region
40,2020,3.1 Reporting,100,South-East Asia Region
40,2021,3.1 Reporting,100,South-East Asia Region
40,2022,3.1 Reporting,100,South-East Asia Region
41,2017,3.1 Reporting,29.68397291,Region of the Americas
41,2018,3.1 Reporting,29.68397291,Region of the Americas
41,2019,3.1 Reporting,29.68397291,Region of the Americas
41,2020,3.1 Reporting,29.68397291,Region of the Americas
41,2021,3.1 Reporting,29.68397291,Region of the Americas
41,2022,3.1 Reporting,0,Region of the Americas
42,2017,3.1 Reporting,20.31602709,African Region
42,2018,3.1 Reporting,20.31602709,African Region
42,2019,3.1 Reporting,79.68397291,African Region
42,2020,3.1 Reporting,79.68397291,African Region
42,2021,3.1 Reporting,79.68397291,African Region
42,2022,3.1 Reporting,79.68397291,African Region
43,2017,3.1 Reporting,29.68397291,European Region
43,2018,3.1 Reporting,59.36794582,European Region
43,2019,3.1 Reporting,59.36794582,European Region
43,2020,3.1 Reporting,59.36794582,European Region
43,2021,3.1 Reporting,59.36794582,European Region
43,2022,3.1 Reporting,79.68397291,European Region
44,2017,3.1 Reporting,0,European Region
44,2018,3.1 Reporting,0,European Region
44,2019,3.1 Reporting,0,European Region
44,2020,3.1 Reporting,0,European Region
44,2021,3.1 Reporting,0,European Region
44,2022,3.1 Reporting,0,European Region
45,2017,3.1 Reporting,0,Eastern Mediterranean Region
45,2018,3.1 Reporting,0,Eastern Mediterranean Region
45,2019,3.1 Reporting,0,Eastern Mediterranean Region
45,2020,3.1 Reporting,50,Eastern Mediterranean Region
45,2021,3.1 Reporting,79.68397291,Eastern Mediterranean Region
45,2022,3.1 Reporting,100,Eastern Mediterranean Region
46,2017,3.1 Reporting,50,European Region
46,2018,3.1 Reporting,79.68397291,European Region
46,2019,3.1 Reporting,79.68397291,European Region
46,2020,3.1 Reporting,79.68397291,European Region
46,2021,3.1 Reporting,79.68397291,European Region
46,2022,3.1 Reporting,79.68397291,European Region
47,2017,3.1 Reporting,0,Western Pacific Region
47,2018,3.1 Reporting,0,Western Pacific Region
47,2019,3.1 Reporting,29.68397291,Western Pacific Region
47,2020,3.1 Reporting,50,Western Pacific Region
47,2021,3.1 Reporting,70.31602709,Western Pacific Region
47,2022,3.1 Reporting,70.31602709,Western Pacific Region
48,2017,3.1 Reporting,79.68397291,Eastern Mediterranean Region
48,2018,3.1 Reporting,79.68397291,Eastern Mediterranean Region
48,2019,3.1 Reporting,79.68397291,Eastern Mediterranean Region
48,2020,3.1 Reporting,79.68397291,Eastern Mediterranean Region
48,2021,3.1 Reporting,79.68397291,Eastern Mediterranean Region
48,2022,3.1 Reporting,100,Eastern Mediterranean Region
49,2017,3.1 Reporting,59.36794582,African Region
49,2018,3.1 Reporting,59.36794582,African Region
49,2019,3.1 Reporting,79.68397291,African Region
49,2020,3.1 Reporting,70.31602709,African Region
49,2021,3.1 Reporting,100,African Region
49,2022,3.1 Reporting,100,African Region
50,2017,3.1 Reporting,20.31602709,Eastern Mediterranean Region
50,2018,3.1 Reporting,50,Eastern Mediterranean Region
50,2019,3.1 Reporting,79.68397291,Eastern Mediterranean Region
50,2020,3.1 Reporting,79.68397291,Eastern Mediterranean Region
50,2021,3.1 Reporting,79.68397291,Eastern Mediterranean Region
50,2022,3.1 Reporting,79.68397291,Eastern Mediterranean Region
51,2017,3.1 Reporting,50,Eastern Mediterranean Region
51,2018,3.1 Reporting,50,Eastern Mediterranean Region
51,2019,3.1 Reporting,79.68397291,Eastern Mediterranean Region
51,2020,3.1 Reporting,79.68397291,Eastern Mediterranean Region
51,2021,3.1 Reporting,79.68397291,Eastern Mediterranean Region
51,2022,3.1 Reporting,79.68397291,Eastern Mediterranean Region
52,2017,3.1 Reporting,59.36794582,European Region
52,2018,3.1 Reporting,79.68397291,European Region
52,2019,3.1 Reporting,79.68397291,European Region
52,2020,3.1 Reporting,79.68397291,European Region
52,2021,3.1 Reporting,79.68397291,European Region
52,2022,3.1 Reporting,79.68397291,European Region
53,2017,3.1 Reporting,0,African Region
53,2018,3.1 Reporting,0,African Region
53,2019,3.1 Reporting,0,African Region
53,2020,3.1 Reporting,0,African Region
53,2021,3.1 Reporting,0,African Region
53,2022,3.1 Reporting,0,African Region
54,2017,3.1 Reporting,29.68397291,European Region
54,2018,3.1 Reporting,29.68397291,European Region
54,2019,3.1 Reporting,59.36794582,European Region
54,2020,3.1 Reporting,59.36794582,European Region
54,2021,3.1 Reporting,79.68397291,European Region
54,2022,3.1 Reporting,100,European Region
55,2017,3.1 Reporting,79.68397291,African Region
55,2018,3.1 Reporting,79.68397291,African Region
55,2019,3.1 Reporting,79.68397291,African Region
55,2020,3.1 Reporting,79.68397291,African Region
55,2021,3.1 Reporting,79.68397291,African Region
55,2022,3.1 Reporting,79.68397291,African Region
56,2017,3.1 Reporting,79.68397291,Western Pacific Region
56,2018,3.1 Reporting,79.68397291,Western Pacific Region
56,2019,3.1 Reporting,79.68397291,Western Pacific Region
56,2020,3.1 Reporting,79.68397291,Western Pacific Region
56,2021,3.1 Reporting,79.68397291,Western Pacific Region
56,2022,3.1 Reporting,79.68397291,Western Pacific Region
57,2017,3.1 Reporting,29.68397291,South-East Asia Region
57,2018,3.1 Reporting,29.68397291,South-East Asia Region
57,2019,3.1 Reporting,50,South-East Asia Region
57,2020,3.1 Reporting,70.31602709,South-East Asia Region
57,2021,3.1 Reporting,100,South-East Asia Region
57,2022,3.1 Reporting,100,South-East Asia Region
58,2017,3.1 Reporting,29.68397291,European Region
58,2018,3.1 Reporting,59.36794582,European Region
58,2019,3.1 Reporting,59.36794582,European Region
58,2020,3.1 Reporting,59.36794582,European Region
58,2021,3.1 Reporting,59.36794582,European Region
58,2022,3.1 Reporting,79.68397291,European Region
59,2017,3.1 Reporting,0,Region of the Americas
59,2018,3.1 Reporting,0,Region of the Americas
59,2019,3.1 Reporting,0,Region of the Americas
59,2020,3.1 Reporting,0,Region of the Americas
59,2021,3.1 Reporting,0,Region of the Americas
59,2022,3.1 Reporting,0,Region of the Americas
60,2017,3.1 Reporting,29.68397291,Region of the Americas
60,2018,3.1 Reporting,29.68397291,Region of the Americas
60,2019,3.1 Reporting,59.36794582,Region of the Americas
60,2020,3.1 Reporting,59.36794582,Region of the Americas
60,2021,3.1 Reporting,59.36794582,Region of the Americas
60,2022,3.1 Reporting,29.68397291,Region of the Americas
61,2017,3.1 Reporting,0,Western Pacific Region
61,2018,3.1 Reporting,0,Western Pacific Region
61,2019,3.1 Reporting,0,Western Pacific Region
61,2020,3.1 Reporting,0,Western Pacific Region
61,2021,3.1 Reporting,29.68397291,Western Pacific Region
61,2022,3.1 Reporting,29.68397291,Western Pacific Region
62,2017,3.1 Reporting,0,Eastern Mediterranean Region
62,2018,3.1 Reporting,0,Eastern Mediterranean Region
62,2019,3.1 Reporting,29.68397291,Eastern Mediterranean Region
62,2020,3.1 Reporting,50,Eastern Mediterranean Region
62,2021,3.1 Reporting,79.68397291,Eastern Mediterranean Region
62,2022,3.1 Reporting,79.68397291,Eastern Mediterranean Region
63,2017,3.1 Reporting,79.68397291,European Region
63,2018,3.1 Reporting,79.68397291,European Region
63,2019,3.1 Reporting,79.68397291,European Region
63,2020,3.1 Reporting,79.68397291,European Region
63,2021,3.1 Reporting,100,European Region
63,2022,3.1 Reporting,100,European Region
64,2017,3.1 Reporting,59.36794582,European Region
64,2018,3.1 Reporting,79.68397291,European Region
64,2019,3.1 Reporting,79.68397291,European Region
64,2020,3.1 Reporting,79.68397291,European Region
64,2021,3.1 Reporting,79.68397291,European Region
64,2022,3.1 Reporting,100,European Region
65,2017,3.1 Reporting,0,Western Pacific Region
65,2018,3.1 Reporting,0,Western Pacific Region
65,2019,3.1 Reporting,0,Western Pacific Region
65,2020,3.1 Reporting,0,Western Pacific Region
65,2021,3.1 Reporting,0,Western Pacific Region
65,2022,3.1 Reporting,0,Western Pacific Region
66,2017,3.1 Reporting,79.68397291,European Region
66,2018,3.1 Reporting,79.68397291,European Region
66,2019,3.1 Reporting,79.68397291,European Region
66,2020,3.1 Reporting,79.68397291,European Region
66,2021,3.1 Reporting,79.68397291,European Region
66,2022,3.1 Reporting,100,European Region
67,2017,3.1 Reporting,0,European Region
67,2018,3.1 Reporting,0,European Region
67,2019,3.1 Reporting,0,European Region
67,2020,3.1 Reporting,0,European Region
67,2021,3.1 Reporting,0,European Region
67,2022,3.1 Reporting,29.68397291,European Region
68,2017,3.1 Reporting,29.68397291,European Region
68,2018,3.1 Reporting,59.36794582,European Region
68,2019,3.1 Reporting,59.36794582,European Region
68,2020,3.1 Reporting,59.36794582,European Region
68,2021,3.1 Reporting,59.36794582,European Region
68,2022,3.1 Reporting,59.36794582,European Region
69,2017,3.1 Reporting,0,African Region
69,2018,3.1 Reporting,29.68397291,African Region
69,2019,3.1 Reporting,29.68397291,African Region
69,2020,3.1 Reporting,29.68397291,African Region
69,2021,3.1 Reporting,29.68397291,African Region
69,2022,3.1 Reporting,29.68397291,African Region
70,2017,3.1 Reporting,29.68397291,African Region
70,2018,3.1 Reporting,50,African Region
70,2019,3.1 Reporting,50,African Region
70,2020,3.1 Reporting,50,African Region
70,2021,3.1 Reporting,79.68397291,African Region
70,2022,3.1 Reporting,79.68397291,African Region
71,2017,3.1 Reporting,79.68397291,African Region
71,2018,3.1 Reporting,79.68397291,African Region
71,2019,3.1 Reporting,100,African Region
71,2020,3.1 Reporting,70.31602709,African Region
71,2021,3.1 Reporting,100,African Region
71,2022,3.1 Reporting,100,African Region
72,2017,3.1 Reporting,59.36794582,European Region
72,2018,3.1 Reporting,59.36794582,European Region
72,2019,3.1 Reporting,59.36794582,European Region
72,2020,3.1 Reporting,59.36794582,European Region
72,2021,3.1 Reporting,59.36794582,European Region
72,2022,3.1 Reporting,59.36794582,European Region
73,2017,3.1 Reporting,79.68397291,South-East Asia Region
73,2018,3.1 Reporting,79.68397291,South-East Asia Region
73,2019,3.1 Reporting,79.68397291,South-East Asia Region
73,2020,3.1 Reporting,79.68397291,South-East Asia Region
73,2021,3.1 Reporting,79.68397291,South-East Asia Region
73,2022,3.1 Reporting,79.68397291,South-East Asia Region
74,2017,3.1 Reporting,0,African Region
74,2018,3.1 Reporting,0,African Region
74,2019,3.1 Reporting,40.63205418,African Region
74,2020,3.1 Reporting,40.63205418,African Region
74,2021,3.1 Reporting,100,African Region
74,2022,3.1 Reporting,70.31602709,African Region
75,2017,3.1 Reporting,0,Western Pacific Region
75,2018,3.1 Reporting,29.68397291,Western Pacific Region
75,2019,3.1 Reporting,29.68397291,Western Pacific Region
75,2020,3.1 Reporting,29.68397291,Western Pacific Region
75,2021,3.1 Reporting,29.68397291,Western Pacific Region
75,2022,3.1 Reporting,29.68397291,Western Pacific Region
76,2017,3.1 Reporting,0,African Region
76,2018,3.1 Reporting,0,African Region
76,2019,3.1 Reporting,0,African Region
76,2020,3.1 Reporting,0,African Region
76,2021,3.1 Reporting,0,African Region
76,2022,3.1 Reporting,0,African Region
77,2017,3.1 Reporting,59.36794582,Western Pacific Region
77,2018,3.1 Reporting,29.68397291,Western Pacific Region
77,2019,3.1 Reporting,29.68397291,Western Pacific Region
77,2020,3.1 Reporting,59.36794582,Western Pacific Region
77,2021,3.1 Reporting,29.68397291,Western Pacific Region
77,2022,3.1 Reporting,29.68397291,Western Pacific Region
78,2017,3.1 Reporting,29.68397291,Region of the Americas
78,2018,3.1 Reporting,29.68397291,Region of the Americas
78,2019,3.1 Reporting,29.68397291,Region of the Americas
78,2020,3.1 Reporting,29.68397291,Region of the Americas
78,2021,3.1 Reporting,29.68397291,Region of the Americas
78,2022,3.1 Reporting,0,Region of the Americas
79,2017,3.1 Reporting,0,Region of the Americas
79,2018,3.1 Reporting,0,Region of the Americas
79,2019,3.1 Reporting,0,Region of the Americas
79,2020,3.1 Reporting,0,Region of the Americas
79,2021,3.1 Reporting,0,Region of the Americas
79,2022,3.1 Reporting,0,Region of the Americas
80,2017,3.1 Reporting,0,Eastern Mediterranean Region
80,2018,3.1 Reporting,0,Eastern Mediterranean Region
80,2019,3.1 Reporting,20.31602709,Eastern Mediterranean Region
80,2020,3.1 Reporting,20.31602709,Eastern Mediterranean Region
80,2021,3.1 Reporting,50,Eastern Mediterranean Region
80,2022,3.1 Reporting,70.31602709,Eastern Mediterranean Region
81,2017,3.1 Reporting,50,Region of the Americas
81,2018,3.1 Reporting,79.68397291,Region of the Americas
81,2019,3.1 Reporting,79.68397291,Region of the Americas
81,2020,3.1 Reporting,79.68397291,Region of the Americas
81,2021,3.1 Reporting,50,Region of the Americas
81,2022,3.1 Reporting,79.68397291,Region of the Americas
82,2017,3.1 Reporting,59.36794582,European Region
82,2018,3.1 Reporting,59.36794582,European Region
82,2019,3.1 Reporting,59.36794582,European Region
82,2020,3.1 Reporting,59.36794582,European Region
82,2021,3.1 Reporting,79.68397291,European Region
82,2022,3.1 Reporting,79.68397291,European Region
83,2017,3.1 Reporting,59.36794582,Western Pacific Region
83,2018,3.1 Reporting,79.68397291,Western Pacific Region
83,2019,3.1 Reporting,79.68397291,Western Pacific Region
83,2020,3.1 Reporting,79.68397291,Western Pacific Region
83,2021,3.1 Reporting,79.68397291,Western Pacific Region
83,2022,3.1 Reporting,79.68397291,Western Pacific Region
84,2017,3.1 Reporting,79.68397291,European Region
84,2018,3.1 Reporting,79.68397291,European Region
84,2019,3.1 Reporting,79.68397291,European Region
84,2020,3.1 Reporting,79.68397291,European Region
84,2021,3.1 Reporting,79.68397291,European Region
84,2022,3.1 Reporting,100,European Region
85,2017,3.1 Reporting,79.68397291,Western Pacific Region
85,2018,3.1 Reporting,79.68397291,Western Pacific Region
85,2019,3.1 Reporting,79.68397291,Western Pacific Region
85,2020,3.1 Reporting,79.68397291,Western Pacific Region
85,2021,3.1 Reporting,79.68397291,Western Pacific Region
85,2022,3.1 Reporting,79.68397291,Western Pacific Region
86,2017,3.1 Reporting,29.68397291,African Region
86,2018,3.1 Reporting,50,African Region
86,2019,3.1 Reporting,100,African Region
86,2020,3.1 Reporting,100,African Region
86,2021,3.1 Reporting,100,African Region
86,2022,3.1 Reporting,100,African Region
87,2017,3.1 Reporting,0,Region of the Americas
87,2018,3.1 Reporting,0,Region of the Americas
87,2019,3.1 Reporting,0,Region of the Americas
87,2020,3.1 Reporting,0,Region of the Americas
87,2021,3.1 Reporting,0,Region of the Americas
87,2022,3.1 Reporting,0,Region of the Americas
88,2017,3.1 Reporting,29.68397291,Region of the Americas
88,2018,3.1 Reporting,59.36794582,Region of the Americas
88,2019,3.1 Reporting,59.36794582,Region of the Americas
88,2020,3.1 Reporting,59.36794582,Region of the Americas
88,2021,3.1 Reporting,29.68397291,Region of the Americas
88,2022,3.1 Reporting,29.68397291,Region of the Americas
89,2017,3.1 Reporting,29.68397291,Region of the Americas
89,2018,3.1 Reporting,29.68397291,Region of the Americas
89,2019,3.1 Reporting,29.68397291,Region of the Americas
89,2020,3.1 Reporting,29.68397291,Region of the Americas
89,2021,3.1 Reporting,29.68397291,Region of the Americas
89,2022,3.1 Reporting,0,Region of the Americas
90,2017,3.1 Reporting,0,European Region
90,2018,3.1 Reporting,0,European Region
90,2019,3.1 Reporting,0,European Region
90,2020,3.1 Reporting,0,European Region
90,2021,3.1 Reporting,0,European Region
90,2022,3.1 Reporting,0,European Region
91,2017,3.1 Reporting,0,African Region
91,2018,3.1 Reporting,0,African Region
91,2019,3.1 Reporting,0,African Region
91,2020,3.1 Reporting,50,African Region
91,2021,3.1 Reporting,50,African Region
91,2022,3.1 Reporting,50,African Region
92,2017,3.1 Reporting,0,African Region
92,2018,3.1 Reporting,0,African Region
92,2019,3.1 Reporting,29.68397291,African Region
92,2020,3.1 Reporting,50,African Region
92,2021,3.1 Reporting,50,African Region
92,2022,3.1 Reporting,50,African Region
93,2017,3.1 Reporting,79.68397291,Western Pacific Region
93,2018,3.1 Reporting,79.68397291,Western Pacific Region
93,2019,3.1 Reporting,79.68397291,Western Pacific Region
93,2020,3.1 Reporting,79.68397291,Western Pacific Region
93,2021,3.1 Reporting,79.68397291,Western Pacific Region
93,2022,3.1 Reporting,79.68397291,Western Pacific Region
94,2017,3.1 Reporting,59.36794582,European Region
94,2018,3.1 Reporting,59.36794582,European Region
94,2019,3.1 Reporting,59.36794582,European Region
94,2020,3.1 Reporting,59.36794582,European Region
94,2021,3.1 Reporting,59.36794582,European Region
94,2022,3.1 Reporting,79.68397291,European Region
95,2017,3.1 Reporting,0,Eastern Mediterranean Region
95,2018,3.1 Reporting,0,Eastern Mediterranean Region
95,2019,3.1 Reporting,20.31602709,Eastern Mediterranean Region
95,2020,3.1 Reporting,50,Eastern Mediterranean Region
95,2021,3.1 Reporting,50,Eastern Mediterranean Region
95,2022,3.1 Reporting,70.31602709,Eastern Mediterranean Region
96,2017,3.1 Reporting,0,European Region
96,2018,3.1 Reporting,29.68397291,European Region
96,2019,3.1 Reporting,29.68397291,European Region
96,2020,3.1 Reporting,29.68397291,European Region
96,2021,3.1 Reporting,29.68397291,European Region
96,2022,3.1 Reporting,29.68397291,European Region
97,2017,3.1 Reporting,79.68397291,European Region
97,2018,3.1 Reporting,79.68397291,European Region
97,2019,3.1 Reporting,79.68397291,European Region
97,2020,3.1 Reporting,79.68397291,European Region
97,2021,3.1 Reporting,100,European Region
97,2022,3.1 Reporting,100,European Region
98,2017,3.1 Reporting,29.68397291,European Region
98,2018,3.1 Reporting,29.68397291,European Region
98,2019,3.1 Reporting,59.36794582,European Region
98,2020,3.1 Reporting,59.36794582,European Region
98,2021,3.1 Reporting,59.36794582,European Region
98,2022,3.1 Reporting,59.36794582,European Region
99,2017,3.1 Reporting,29.68397291,South-East Asia Region
99,2018,3.1 Reporting,79.68397291,South-East Asia Region
99,2019,3.1 Reporting,79.68397291,South-East Asia Region
99,2020,3.1 Reporting,79.68397291,South-East Asia Region
99,2021,3.1 Reporting,79.68397291,South-East Asia Region
99,2022,3.1 Reporting,100,South-East Asia Region
100,2017,3.1 Reporting,0,European Region
