"Country_class","ISO3","Country","Year","AMR","traj_class","WHO_Region","Income","Strategic_vision","Multi_sector_engagement","Sustainability","Accountability","AMC_surveillance_system","AMR_surveillance_system","Optimization_antimicrobial","Professional_education","Public_awareness","Hygiene_prevention","Research_innovation","Reporting","Policy_adjustment","Effectiveness"
168,63,63,2019,2.682786309,3,"African Region","L",89.76533019,75.88630807,54.33238636,100,0,13.44463972,20.25065963,25,31.99052133,20.06728281,0,50,0,0
168,63,63,2020,3.213740984,3,"African Region","L",89.76533019,75.88630807,84.73011364,100,0,54.26186292,20.25065963,25,31.99052133,3.616266174,0,50,0,4.35483871
168,63,63,2021,3.803415298,3,"African Region","L",79.22051887,75.88630807,16.97443182,100,22.40204429,18.84885764,13.12664908,0,12.5,7.913863216,0,50,0,0
171,565,565,2017,0.549801115,3,"European Region","LM",0,8.037897311,31.33522727,0,34.36967632,22.84710018,48.74670185,66.04278075,27.48815166,82.25536044,0,0,63.30827068,38.46105232
171,565,565,2018,0.901068477,3,"European Region","LM",72.66627358,82.15158924,99.74431818,100,27.42759796,22.84710018,48.74670185,58.02139037,34.47867299,77.9577634,21.02966841,29.68397291,63.30827068,38.46105232
171,565,565,2019,1.40742734,3,"European Region","LM",62.12146226,58.03789731,62.64204545,100,56.77172061,20.16695958,41.62269129,8.021390374,12.5,77.18373383,21.02966841,29.68397291,63.30827068,16.24139026
171,565,565,2020,2.000671513,3,"European Region","LM",72.66627358,82.15158924,99.74431818,100,56.77172061,21.52899824,39.26701847,50,31.99052133,24.27245841,21.02966841,29.68397291,0,8.95895389
171,565,565,2021,3.405461636,3,"European Region","LM",62.12146226,58.03789731,32.24431818,100,0,39.25746924,32.14300792,50,22.98578199,22.20425139,21.02966841,29.68397291,0,6.919783383
172,377,377,2017,3.432341367,3,"European Region","UM",72.66627358,40.18948655,99.48863636,100,27.42759796,16.10281195,35.75197889,0,13.98104265,23.49842884,0,29.68397291,0,5.925970019
172,377,377,2018,2.732929867,3,"European Region","UM",72.66627358,40.18948655,99.48863636,100,27.42759796,16.10281195,35.75197889,16.04278075,13.98104265,23.49842884,0,59.36794582,0,5.925970019
172,377,377,2019,2.617562157,3,"European Region","UM",72.66627358,40.18948655,99.48863636,100,0,9.424428822,27.37467018,50,13.98104265,23.49842884,0,59.36794582,26.61654135,1.709380157
172,377,377,2020,2.399775618,3,"European Region","UM",72.66627358,40.18948655,99.48863636,100,0,14.78471002,27.37467018,16.04278075,13.98104265,24.27245841,0,59.36794582,26.61654135,1.709380157
172,377,377,2021,2.901277188,3,"European Region","UM",72.66627358,24.11369193,61.875,100,13.88415673,12.10456942,13.12664908,50,20.97156398,25.42772643,0,59.36794582,0,11.87402761
174,495,495,2017,2.374202155,3,"Western Pacific Region","UM",51.88679245,67.84841076,61.61931818,100,6.942078365,8.084358524,18.99736148,16.04278075,50,38.48170055,21.02966841,29.68397291,26.61654135,1.709380157
174,495,495,2018,3.356912666,3,"Western Pacific Region","UM",51.88679245,67.84841076,61.61931818,100,6.942078365,8.084358524,18.99736148,16.04278075,50,38.48170055,21.02966841,59.36794582,26.61654135,1.709380157
174,495,495,2019,4.647507516,3,"Western Pacific Region","UM",51.88679245,67.84841076,61.61931818,100,6.942078365,8.084358524,18.99736148,16.04278075,50,38.48170055,21.02966841,59.36794582,26.61654135,1.709380157
174,495,495,2020,5.523946657,3,"Western Pacific Region","UM",51.88679245,67.84841076,61.61931818,100,6.942078365,8.084358524,18.99736148,16.04278075,50,38.48170055,21.02966841,59.36794582,26.61654135,1.709380157
174,495,495,2021,6.053206398,3,"Western Pacific Region","UM",82.9009434,83.92420538,99.74431818,100,0,10.76449912,0,0,31.99052133,23.49842884,21.02966841,59.36794582,26.61654135,1.709380157
175,65,65,2017,0.417714412,3,"Region of the Americas","H",0,8.037897311,32.10227273,0,0,21.52899824,17.87598945,25,25,29.81774492,0,0,26.61654135,0.569793386
175,65,65,2018,1.495184813,3,"Region of the Americas","H",10.23466981,8.037897311,32.10227273,0,0,18.82688928,17.87598945,25,12.5,40.72347505,0,0,26.61654135,1.709380157
175,65,65,2019,2.137731164,3,"Region of the Americas","H",10.23466981,24.11369193,32.10227273,0,6.942078365,24.18717047,17.87598945,58.95721925,12.5,45.02107209,0,0,0,7.769287991
175,65,65,2020,2.733053484,3,"Region of the Americas","H",0,8.037897311,31.59090909,0,13.88415673,5.360281195,34.49868074,16.04278075,13.98104265,22.72439926,0,20.31602709,26.61654135,9.789257269
175,65,65,2021,4.124727855,3,"Region of the Americas","H",10.23466981,24.11369193,1.448863636,0,29.34412266,12.08260105,27.37467018,50,11.492891,34.92347505,0,50,26.61654135,3.9885537
176,370,370,2017,1.25680567,3,"Eastern Mediterranean Region","LM",31.01415094,16.07579462,67.75568182,0,20.82623509,24.20913884,31.00263852,33.02139037,31.99052133,73.66016636,0,50,0,16.56013066
176,370,370,2018,2.719998625,3,"Eastern Mediterranean Region","LM",20.77948113,16.07579462,68.94886364,0,20.82623509,24.20913884,22.62532982,33.02139037,31.99052133,77.9577634,0,50,0,16.56013066
176,370,370,2019,4.973405701,3,"Eastern Mediterranean Region","LM",89.76533019,83.92420538,99.74431818,100,41.31175468,14.80667838,31.00263852,50,22.98578199,76.49001848,21.02966841,79.68397291,0,10.93801084
176,370,370,2020,6.195049056,3,"Eastern Mediterranean Region","LM",89.76533019,75.88630807,69.09090909,100,29.34412266,16.12478032,31.00263852,50,22.98578199,28.57005545,21.02966841,100,26.61654135,7.51583177
176,370,370,2021,7.718644972,3,"Eastern Mediterranean Region","LM",79.22051887,75.88630807,31.73295455,100,41.31175468,13.44463972,31.00263852,25,6.990521327,29.17051756,78.97033159,100,49.81203008,13.44180179
177,8,8,2017,-0.212069275,3,"European Region","UM",10.23466981,0,31.59090909,0,55.19591141,13.44463972,51.25329815,58.02139037,47.98578199,90.53807763,57.94066318,29.68397291,26.61654135,48.35326539
177,8,8,2018,0.419703087,3,"European Region","UM",45.02240566,16.07579462,31.59090909,0,100,21.55096661,42.87598945,50,47.98578199,88.48225508,100,59.36794582,26.61654135,44.48997814
177,8,8,2019,1.304170488,3,"European Region","UM",45.02240566,40.18948655,31.59090909,0,100,24.25307557,28.62796834,50,34.47867299,88.48225508,100,59.36794582,26.61654135,44.48997814
177,8,8,2020,2.48126007,3,"European Region","UM",55.56721698,16.07579462,68.94886364,0,100,24.23110721,28.62796834,50,47.98578199,88.48225508,100,59.36794582,26.61654135,48.706568
177,8,8,2021,3.095968442,3,"European Region","UM",45.02240566,16.07579462,31.59090909,0,100,26.93321617,28.62796834,50,47.98578199,92.77985213,100,59.36794582,40.11278195,48.706568
178,76,76,2017,-0.405135902,3,"Western Pacific Region","UM",0,0,32.10227273,0,20.82623509,8.084358524,43.99736148,8.021390374,40.99526066,54.15868762,0,0,0,9.789257269
178,76,76,2018,-0.194253294,3,"Western Pacific Region","UM",0,0,31.59090909,0,0,2.680140598,43.99736148,8.021390374,6.990521327,34.83133087,0,0,0,8.649670498
178,76,76,2019,-0.339614625,3,"Western Pacific Region","UM",0,0,31.59090909,0,0,2.680140598,43.99736148,8.021390374,6.990521327,45.737061,0,0,0,9.789257269
178,76,76,2020,1.308558954,3,"Western Pacific Region","UM",0,0,31.59090909,0,0,2.680140598,43.99736148,8.021390374,6.990521327,45.737061,0,0,0,9.789257269
178,76,76,2021,1.266052392,3,"Western Pacific Region","UM",51.88679245,67.84841076,62.13068182,100,0,2.680140598,43.99736148,8.021390374,6.990521327,45.737061,21.02966841,29.68397291,0,9.789257269
180,345,345,2017,2.827635238,3,"African Region","L",0,8.037897311,1.193181818,0,6.942078365,13.40070299,40.50131926,8.021390374,6.990521327,12.45378928,57.94066318,50,0,1.139586771
180,345,345,2018,3.135779836,3,"African Region","L",89.76533019,83.92420538,54.07670455,100,6.942078365,24.20913884,23.74670185,50,22.98578199,19.97486137,100,79.68397291,0,1.709380157
180,345,345,2019,3.116266655,3,"African Region","L",89.76533019,83.92420538,54.07670455,100,6.942078365,24.20913884,23.74670185,50,22.98578199,19.97486137,100,79.68397291,0,1.709380157
180,345,345,2020,3.480685494,3,"African Region","L",89.76533019,83.92420538,84.21875,100,63.71379898,29.5913884,40.50131926,50,15.99526066,21.26820702,100,79.68397291,0,13.62494429
180,345,345,2021,3.705343673,3,"African Region","L",100,75.88630807,84.47443182,100,63.71379898,40.33391916,52.05171504,50,22.98578199,30.1181146,100,79.68397291,50.18796992,16.50954145
181,201,201,2017,2.854216144,3,"European Region","LM",0,8.037897311,30.90909091,0,0,18.82688928,27.37467018,16.04278075,11.492891,3.616266174,57.94066318,29.68397291,100,0
181,201,201,2018,2.485726105,3,"European Region","LM",10.23466981,8.037897311,31.59090909,0,27.42759796,18.82688928,35.75197889,50,7.997630332,3.616266174,57.94066318,29.68397291,100,0
181,201,201,2019,2.381491287,3,"European Region","LM",27.62853774,41.96210269,0.255681818,0,34.36967632,26.88927944,35.75197889,41.97860963,3.495260664,3.616266174,57.94066318,59.36794582,100,6.059907834
181,201,201,2020,3.544910949,3,"European Region","LM",38.17334906,41.96210269,68.94886364,0,49.82964225,17.46485062,28.62796834,25,22.98578199,11.89898336,57.94066318,59.36794582,0,0.569793386
181,201,201,2021,4.928277731,3,"European Region","LM",38.17334906,41.96210269,31.33522727,0,49.82964225,20.16695958,27.37467018,33.02139037,13.98104265,11.51774492,57.94066318,79.68397291,40.11278195,4.216589862
183,515,515,2017,3.960564001,3,"Region of the Americas","H",100,100,99.74431818,100,100,40.33391916,70.25065963,100,63.98104265,50.17301294,100,79.68397291,53.60902256,55.06213779
183,515,515,2018,5.32007823,3,"Region of the Americas","H",100,100,69.60227273,100,55.19591141,51.09841828,78.62796834,100,63.98104265,55.24463956,100,79.68397291,53.60902256,64.15199954
183,515,515,2019,5.280944478,3,"Region of the Americas","H",100,100,69.34659091,100,48.25383305,45.73813708,38.12664908,100,47.98578199,43.09121996,100,79.68397291,53.60902256,52.88687395
183,515,515,2020,5.808189866,3,"Region of the Americas","H",100,100,99.74431818,100,48.25383305,45.73813708,38.12664908,100,63.98104265,32.18548983,100,79.68397291,53.60902256,68.49267888
183,515,515,2021,6.967785114,3,"Region of the Americas","H",100,100,100,100,100,71.52899824,59.49868074,100,63.98104265,38.93253235,100,79.68397291,76.80451128,80.85610244
185,177,177,2017,-1.518897258,3,"Region of the Americas","UM",0,0,32.10227273,0,48.25383305,10.74253076,36.87335092,50,13.98104265,17.13262477,0,0,26.61654135,16.1679055
185,177,177,2018,0.368416199,3,"Region of the Americas","UM",0,0,1.448863636,0,20.82623509,13.44463972,21.37203166,50,22.98578199,19.20083179,0,0,26.61654135,16.1679055
185,177,177,2019,0.880843097,3,"Region of the Americas","UM",0,0,1.448863636,0,20.82623509,13.44463972,21.37203166,50,22.98578199,19.20083179,0,0,26.61654135,16.1679055
185,177,177,2020,1.825872204,3,"Region of the Americas","UM",0,0,0.681818182,0,0,13.44463972,17.99050132,83.95721925,20.97156398,22.29695009,0,0,26.61654135,29.22165472
185,177,177,2021,2.652178781,3,"Region of the Americas","UM",0,0,0.681818182,0,0,13.44463972,17.99050132,83.95721925,20.97156398,16.84408503,0,0,26.61654135,28.65186134
186,448,448,2017,2.02809567,3,"Region of the Americas","UM",0,16.07579462,32.10227273,0,72.23168654,22.91300527,22.62532982,33.02139037,31.99052133,45.47134935,0,29.68397291,0,2.525324285
186,448,448,2018,3.318161565,3,"Region of the Americas","UM",0,16.07579462,32.10227273,0,72.23168654,22.91300527,22.62532982,33.02139037,31.99052133,45.47134935,0,29.68397291,0,2.525324285
186,448,448,2019,3.480827981,3,"Region of the Americas","UM",0,16.07579462,32.10227273,0,72.23168654,22.91300527,22.62532982,33.02139037,31.99052133,45.47134935,0,29.68397291,0,2.525324285
186,448,448,2020,3.719164326,3,"Region of the Americas","UM",0,16.07579462,32.10227273,0,72.23168654,22.91300527,22.62532982,33.02139037,31.99052133,40.01848429,0,29.68397291,0,1.9555309
186,448,448,2021,3.931529832,3,"Region of the Americas","UM",0,16.07579462,32.10227273,0,72.23168654,22.91300527,22.62532982,33.02139037,31.99052133,40.01848429,0,0,0,1.9555309
188,161,161,2017,0.388985088,3,"Western Pacific Region","LM",0,8.037897311,32.10227273,0,27.42759796,2.680140598,20.25065963,25,22.98578199,14.91478743,0,0,26.61654135,0.569793386
188,161,161,2018,0.752601722,3,"Western Pacific Region","LM",0,8.037897311,32.10227273,0,27.42759796,2.680140598,20.25065963,25,22.98578199,14.91478743,0,0,26.61654135,0.569793386
188,161,161,2019,1.029015347,3,"Western Pacific Region","LM",0,8.037897311,32.10227273,0,27.42759796,2.680140598,20.25065963,25,22.98578199,14.91478743,0,0,26.61654135,0.569793386
188,161,161,2020,1.188649161,3,"Western Pacific Region","LM",0,8.037897311,1.704545455,0,0,5.360281195,20.25065963,16.04278075,15.99526066,10.74371534,0,0,26.61654135,0
188,161,161,2021,1.393366486,3,"Western Pacific Region","LM",10.23466981,0,32.10227273,0,0,1.340070299,8.377308707,25,3.495260664,7.913863216,0,0,0,0
189,283,283,2017,0.018877554,3,"Western Pacific Region","LM",10.23466981,32.15158924,1.704545455,0,27.76831346,5.360281195,47.49340369,24.06417112,38.98104265,32.96007394,0,0,26.61654135,38.20083253
189,283,283,2018,0.428286633,3,"Western Pacific Region","LM",10.23466981,32.15158924,1.704545455,0,27.76831346,5.360281195,47.49340369,24.06417112,38.98104265,32.96007394,0,29.68397291,26.61654135,38.20083253
189,283,283,2019,0.510128161,3,"Western Pacific Region","LM",10.23466981,32.15158924,1.704545455,0,27.76831346,5.360281195,47.49340369,24.06417112,38.98104265,38.412939,0,29.68397291,26.61654135,38.77062591
189,283,283,2020,0.96052806,3,"Western Pacific Region","LM",10.23466981,32.15158924,1.704545455,0,27.76831346,5.360281195,47.49340369,24.06417112,38.98104265,38.412939,0,29.68397291,26.61654135,38.77062591
189,283,283,2021,1.258000888,3,"Western Pacific Region","LM",0,0,1.448863636,0,0,2.680140598,5.433245383,25,11.492891,12.59269871,0,29.68397291,26.61654135,1.436360206
190,319,319,2017,-0.794871982,3,"Eastern Mediterranean Region","L",0,0,1.704545455,0,0,8.084358524,0,0,0,0,0,0,0,10.02304147
190,319,319,2018,-0.270824327,3,"Eastern Mediterranean Region","L",0,0,1.704545455,0,0,8.084358524,0,0,0,0,0,0,0,10.02304147
190,319,319,2019,-0.488311352,3,"Eastern Mediterranean Region","L",20.77948113,32.15158924,69.20454545,0,0,16.12478032,7.124010554,0,0,8.595194085,0,20.31602709,0,10.02304147
190,319,319,2020,-0.096442747,3,"Eastern Mediterranean Region","L",10.23466981,8.037897311,0.9375,0,34.36967632,18.80492091,7.124010554,16.04278075,13.98104265,11.43743068,0,20.31602709,0,10.02304147
190,319,319,2021,1.557345778,3,"Eastern Mediterranean Region","L",20.77948113,0,1.193181818,0,0,5.360281195,0,16.04278075,7.997630332,17.61515712,0,50,53.60902256,0.488882725
191,36,36,2017,4.934109195,3,"African Region","UM",72.66627358,82.15158924,84.47443182,75.52664188,41.31175468,13.44463972,45.25065963,50,6.990521327,9.461922366,100,79.68397291,26.61654135,5.07127994
191,36,36,2018,3.319415758,3,"African Region","UM",72.66627358,74.11369193,83.96306818,75.52664188,41.31175468,16.14674868,45.25065963,50,34.47867299,44.2207024,100,79.68397291,26.61654135,15.92391169
191,36,36,2019,2.259546882,3,"African Region","UM",62.12146226,74.11369193,46.86079545,75.52664188,41.31175468,25.54920914,33.71926121,50,34.47867299,44.2207024,100,79.68397291,26.61654135,16.3571951
191,36,36,2020,3.055401525,3,"African Region","UM",82.9009434,82.15158924,53.82102273,75.52664188,41.31175468,13.42267135,38.12664908,41.97860963,11.492891,15.81534196,100,79.68397291,26.61654135,18.95760867
191,36,36,2021,3.830747768,3,"African Region","UM",72.66627358,58.03789731,46.60511364,75.52664188,56.77172061,18.84885764,31.00263852,50,6.990521327,11.00998152,100,79.68397291,26.61654135,19.81229874
